gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Batteries,BASN,Electricity,2030,-124.40407983464007,102827.74723855106,0.0,935.8,0.0,5834713.0,8.66138893444392,0.08385392507151354,809.9223947583138,685.5183149236739
Batteries,CANO,Electricity,2030,-435.5723412238834,360027.76329308585,0.0,2678.6,0.0,16701071.0,7.108242961836913,0.10257091824441787,2835.757429844456,2400.185088620572
Batteries,CASO,Electricity,2030,-1718.821728886384,1420713.585282905,0.0,8979.8,0.0,55989053.0,6.061365976223592,0.12073577796300097,11190.245630772417,9471.423901886035
Batteries,CASO,Electricity,2040,-24.93620479916262,20611.331779551212,0.0,95.0,0.0,592325.0,4.460674872942857,0.1655688241400875,162.34508332950406,137.40887853034144
Batteries,FRCC,Electricity,2030,-29.39677676797428,24298.273299065033,0.0,555.1999999999999,0.0,3461672.0,21.519864171376334,0.03339812383643256,191.38526542840785,161.98848866043355
Batteries,ISNE,Electricity,2030,-37.14085106149034,30699.234705754636,0.0,368.4,0.0,2296974.0,11.373279775616494,0.06359222831760565,241.80241576652125,204.6615647050309
Batteries,MISC,Electricity,2030,-4.141511371910179,3423.2179935866043,0.0,36.3,0.0,226330.5,10.067444656929386,0.0719654502397141,26.96296466248754,22.821453290577363
Batteries,MISE,Electricity,2030,-0.09614195670831993,79.46733633396161,0.0,1.3,0.0,8105.5,15.449682310861574,0.04664890129494319,0.6259241989347306,0.5297822422264109
Batteries,MISS,Electricity,2030,-0.7227298441654366,597.3813870603603,0.0,10.5,0.0,65467.5,16.588618967228985,0.04341686922643471,4.7052724245678395,3.982542580402403
Batteries,MISW,Electricity,2030,-4.247203052015534,3510.5787729236886,0.0,31.200000000000003,0.0,194532.0,8.461962752426265,0.08586580465065688,27.651061538173458,23.403858486157922
Batteries,NWPP,Electricity,2030,-2.662180932890969,2200.4589275774433,0.0,136.0,0.0,847960.0,57.95339655784079,0.012347256605400253,17.331907116740584,14.669726183849619
Batteries,NWPP,Electricity,2040,-8.369071777842265,6917.560891614436,0.0,100.0,0.0,623500.0,13.669938814470331,0.052789689343822,54.48614438860517,46.117072610762904
Batteries,NYCW,Electricity,2030,-6.999857256385152,5785.819515418844,0.0,24.200000000000003,0.0,150887.0,4.061814037697573,0.18245074103355113,45.57198735917745,38.57213010279229
Batteries,NYUP,Electricity,2030,-28.81081420609991,23813.938617472635,0.0,170.0,0.0,1059950.0,6.826447040278537,0.10690017694405231,187.57040498925085,158.75959078315094
Batteries,PJMC,Electricity,2030,-8.013809572684078,6623.914475164165,0.0,71.3,0.0,444555.5,10.21705706271175,0.0708959297158407,52.17323940711185,44.15942983442777
Batteries,PJMD,Electricity,2030,-5.1642679814073436,4268.590253624221,0.0,40.5,0.0,252517.5,9.023567793919835,0.08043138752514023,33.62153633890215,28.457268357494815
Batteries,PJME,Electricity,2030,-7.045839351051638,5823.82658884615,0.0,107.00000000000001,0.0,667145.0,17.33316101507184,0.041535627195563814,45.87134994335931,38.82551059230767
Batteries,PJMW,Electricity,2030,-9.393419259832328,7764.2481071976845,0.0,72.3,0.0,450790.5,8.858966285777964,0.08195155963904557,61.155073307816885,51.761654047984564
Batteries,RMRG,Electricity,2030,-19.83888341822989,16398.077075618505,0.0,240.2,0.0,1497647.0,13.849597151791452,0.05209739834357392,129.1593972556866,109.3205138374567
Batteries,SPPC,Electricity,2030,-0.10546794116193514,87.17584535890279,0.0,1.2,0.0,7482.0,13.023978971806846,0.055438444596371844,0.6866402435546204,0.5811723023926854
Batteries,SPPN,Electricity,2030,-0.642601642777587,531.1504206005764,0.0,4.699999999999999,0.0,29304.5,8.425763003312268,0.08624139788412447,4.18360444678143,3.541002804003843
Batteries,SPPS,Electricity,2030,-25.52743907487992,21100.023860574125,0.0,222.0,0.0,1384170.0,9.990059962583878,0.07253140455212813,166.19426481204079,140.66682573716088
Batteries,SRCA,Electricity,2030,-22.73709791251744,18793.632493558576,0.0,160.79999999999998,0.0,1002587.9999999999,8.152082623013127,0.0891909523541793,148.02798120290794,125.29088329039052
Batteries,SRCE,Electricity,2030,-0.9815026355597005,811.2732724447583,0.0,122.3,0.0,762540.5,141.1395763671772,0.005062171178560435,6.389991118524756,5.408488482965055
Batteries,SRSE,Electricity,2030,-10.844664623697016,8963.793103266711,0.0,151.7,0.0,945849.5,15.977833525998614,0.045092296983730136,70.60328531214176,59.75862068844474
Batteries,SRSG,Electricity,2030,-214.2720499747964,177109.24130754196,0.0,2075.0,0.0,12937625.0,11.107326312691736,0.06513572285756286,1395.0003253584096,1180.7282753836132
Batteries,TRE,Electricity,2030,-272.19307543256804,224984.58891367758,0.0,3029.5,0.0,18888932.5,12.743484241212185,0.05667322531978422,1772.090334857085,1499.8972594245172
Batteries,TRE,Electricity,2040,-65.58763003790602,54212.27545464686,0.0,300.0,0.0,1870500.0,5.325488349215753,0.13790261359037156,427.0027997355518,361.41516969764575
Batteries,TRE_WEST,Electricity,2030,-152.92485249323727,126401.94839087687,0.0,1876.4,0.0,11699354.0,14.033513049761353,0.05140726035300108,995.6045084324164,842.6796559391792
Battery_*_Moderate,BASN,Electricity,2030,-1.8481051832309174e-05,0.015275986703587475,0.0,6.0096723432029785e-05,0.7951180793362623,0.3763256821313705,11.652796358082647,0.19397894502283464,0.00012032096318955902,0.00010183991135724984
Battery_*_Moderate,BASN,Electricity,2040,-1778.720634020724,1470223.7740579976,0.0,5402.283029427012,70311312.03051832,33288868.027329244,10.719837927314124,0.20768360958360402,11580.212461074043,9801.491827053318
Battery_*_Moderate,BASN,Electricity,2050,-5315.424997960437,4393530.974876916,0.0,15101.974221101327,320190167.7176626,80584134.44379668,13.83287731848824,0.22201181308698575,34605.63149713988,29290.206499179447
Battery_*_Moderate,CANO,Electricity,2030,-1.6784972451594274e-05,0.01387407102611473,0.0,5.7988280349709005e-05,0.7746697598346824,0.3631226115498778,12.451281677630117,0.1825827732019988,0.00010927877929235914,9.249380684076488e-05
Battery_*_Moderate,CANO,Electricity,2040,-1001.0931348293009,827466.0442575864,0.0,2983.660936308323,39209328.18868411,18385318.689531885,10.590545677597689,0.2116395495213447,6517.533429879877,5516.4402950505755
Battery_*_Moderate,CANO,Electricity,2050,-4198.932635056577,3470680.256164196,0.0,11118.041332003178,238009677.28466547,59325868.54756896,13.000602355437826,0.23822231272220132,27336.801009484552,23137.86837442797
Battery_*_Moderate,CASO,Electricity,2030,-1.7042875293821375e-05,0.014087243793528555,0.0,5.8117576510792805e-05,0.7771420899664048,0.36393226411058455,12.300080996694115,0.18497568748894308,0.00011095783391734506,9.39149586235237e-05
Battery_*_Moderate,CASO,Electricity,2040,-5573.896445103064,4607173.780405746,0.0,15642.466925469125,205760576.3285728,96388881.19474076,9.987358169829134,0.22476333328860146,36288.3883144747,30714.49186937164
Battery_*_Moderate,CASO,Electricity,2050,-8927.344593652315,7379008.265690984,0.0,24333.22381640529,521414340.5624353,129842082.28433862,13.388698197591507,0.23141657498215637,58120.733031592215,49193.38843793991
Battery_*_Moderate,FRCC,Electricity,2030,-1.584509422613e-05,0.013107298233279488,0.0,6.173596623072911e-05,0.793039470469549,0.3865906205368257,13.649693872967147,0.16202090252229046,0.00010322708244799326,8.738198822186326e-05
Battery_*_Moderate,FRCC,Electricity,2040,-0.00014014854150591553,0.11585195475593676,0.0,0.000504530927112524,6.375749480186964,3.108919572867373,12.430331056608653,0.17523130224882702,0.000912494906545494,0.0007723463650395784
Battery_*_Moderate,FRCC,Electricity,2050,-3473.8700087443217,2871370.6791131524,0.0,15855.588902210708,326386401.64714897,84605422.38219634,21.620155021379034,0.13819839516712304,22616.34120283201,19142.471194087688
Battery_*_Moderate,ISNE,Electricity,2030,-388.10556024542285,320793.50214059965,0.0,2695.823199742459,35622116.60009685,16881244.87678728,24.700074016402265,0.09080928829094514,2526.7289078494205,2138.6233476039974
Battery_*_Moderate,ISNE,Electricity,2040,-6030.927935584652,4984938.871756932,0.0,29736.530226679646,386648847.53769,183236499.25679997,17.298214695969833,0.1279280148573526,39263.85374729753,33232.92581171288
Battery_*_Moderate,ISNE,Electricity,2050,-7474.808479020359,6178396.383440509,0.0,30900.217658690195,654507104.4475231,164883561.4267709,20.043284964779332,0.15258447390517021,48664.1177019571,41189.30922293673
Battery_*_Moderate,MISC,Electricity,2030,-1.7544706714621482e-05,0.01450203890627861,0.0,6.0841614280367806e-05,0.8080926297450939,0.3809901886236632,12.449127309477301,0.18189654627234964,0.00011422496608981222,9.668025937519073e-05
Battery_*_Moderate,MISC,Electricity,2040,-559.5689894029193,462518.7428035931,0.0,1558.321119269812,20360409.553476557,9602374.736940581,9.867265977848401,0.2265001508337051,3643.0272747602066,3083.4582853572874
Battery_*_Moderate,MISC,Electricity,2050,-5815.618948395964,4806972.537033783,0.0,17768.65871434151,378190484.39639175,94813562.89972629,14.909936019563546,0.20644915548339612,37862.10252862119,32046.483580225224
Battery_*_Moderate,MISE,Electricity,2030,-1.6358102274891567e-05,0.013521236134210834,0.0,5.964142353545747e-05,0.7669069413721483,0.37347459417903467,12.801005324866415,0.17300733335428997,0.00010649967650296381,9.014157422807223e-05
Battery_*_Moderate,MISE,Electricity,2040,-1066.1722675983935,881258.0149370397,0.0,5225.023845026669,66091438.05922708,32196596.93305433,16.879726140301283,0.1287095935073366,6941.225700511992,5875.053432913598
Battery_*_Moderate,MISE,Electricity,2050,-2947.98923475452,2436697.351852027,0.0,9737.20205632088,200639993.6529032,51957710.17252822,15.699594431584392,0.19096928618539966,19192.638247101364,16244.649012346845
Battery_*_Moderate,MISS,Electricity,2030,-1.5152787972140348e-05,0.012524968559234087,0.0,5.8185861912136606e-05,0.7638720628106002,0.36435986729379943,13.661793559824217,0.16426887693654732,9.865257836703427e-05,8.349979039489392e-05
