GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,SuspendGen_total,GenStorageCapacity,GenCapitalRecovery,GenFixedOMCosts
CANO_battery_moderate_0,2040,Battery_*_Moderate,CANO,Electricity,2983.66,2.25229e-08,15173.9,1.57959e+08,1.83853e+07
CANO_battery_moderate_0,2050,Battery_*_Moderate,CANO,Electricity,11118,2.25696e-08,60580.8,1.01015e+09,5.93259e+07
CANO_nuclear_nuclear_moderate_0,2030,Nuclear_Nuclear_Moderate,CANO,Uranium,2.43463e-06,5.1165e-10,.,0.73361,0.355359
CANO_nuclear_nuclear_moderate_0,2040,Nuclear_Nuclear_Moderate,CANO,Uranium,4.97019e-06,2.40182e-09,.,1.4643,0.725449
CANO_nuclear_nuclear_moderate_0,2050,Nuclear_Nuclear_Moderate,CANO,Uranium,4.9755e-06,7.36986e-09,.,1.46926,0.726225
CANO_hydrogen_ctavgcf_moderate_0,2030,Hydrogen_CTAvgCF_Moderate,CANO,Hydrogen,4.42554e-06,1.93245e-09,.,0.284886,0.0929364
CANO_hydrogen_ctavgcf_moderate_0,2040,Hydrogen_CTAvgCF_Moderate,CANO,Hydrogen,6.4205e-06,9.39129e-09,.,0.406122,0.134831
CANO_hydrogen_ctavgcf_moderate_0,2050,Hydrogen_CTAvgCF_Moderate,CANO,Hydrogen,1.7534e-05,3.95131e-08,.,1.04827,0.368214
CANO_hydrogen_ccavgcf_moderate_0,2030,Hydrogen_CCAvgCF_Moderate,CANO,Hydrogen,3.91317e-06,1.51449e-09,.,0.335927,0.109569
CANO_hydrogen_ccavgcf_moderate_0,2040,Hydrogen_CCAvgCF_Moderate,CANO,Hydrogen,5.47387e-06,6.20681e-09,.,0.46447,0.153268
CANO_hydrogen_ccavgcf_moderate_0,2050,Hydrogen_CCAvgCF_Moderate,CANO,Hydrogen,1.33303e-05,3.00614e-08,.,1.08625,0.373248
CANO_landbasedwind_class3_moderate_0,2030,LandbasedWind_Class3_Moderate,CANO,Wind,3.97834e-06,6.96862e-10,.,0.819353,0.160594
CANO_landbasedwind_class3_moderate_0,2040,LandbasedWind_Class3_Moderate,CANO,Wind,8.11675e-06,3.82143e-09,.,1.54249,0.315129
CANO_landbasedwind_class3_moderate_0,2050,LandbasedWind_Class3_Moderate,CANO,Wind,2.32705e-05,1.59044e-08,.,3.99162,0.836709
CANO_landbasedwind_class3_moderate_1,2030,LandbasedWind_Class3_Moderate,CANO,Wind,4.44287e-06,6.87083e-10,.,0.932754,0.179345
CANO_landbasedwind_class3_moderate_1,2040,LandbasedWind_Class3_Moderate,CANO,Wind,9.01274e-06,3.70932e-09,.,1.74947,0.349993
CANO_landbasedwind_class3_moderate_1,2050,LandbasedWind_Class3_Moderate,CANO,Wind,3.65765e-05,1.55244e-08,.,6.31282,1.29875
CANO_landbasedwind_class3_moderate_2,2030,LandbasedWind_Class3_Moderate,CANO,Wind,6.92307e-06,7.33728e-10,.,1.30473,0.279463
CANO_landbasedwind_class3_moderate_2,2040,LandbasedWind_Class3_Moderate,CANO,Wind,613.204,4.5748e-09,.,9.63526e+07,2.28989e+07
CANO_landbasedwind_class3_moderate_2,2050,LandbasedWind_Class3_Moderate,CANO,Wind,613.204,1.84218e-08,.,9.63526e+07,2.28989e+07
CANO_landbasedwind_class3_moderate_3,2030,LandbasedWind_Class3_Moderate,CANO,Wind,4.07067e-06,6.87923e-10,.,0.852097,0.164321
CANO_landbasedwind_class3_moderate_3,2040,LandbasedWind_Class3_Moderate,CANO,Wind,8.31785e-06,3.74034e-09,.,1.60855,0.322918
CANO_landbasedwind_class3_moderate_3,2050,LandbasedWind_Class3_Moderate,CANO,Wind,3.35374e-05,1.55003e-08,.,5.76827,1.19099
CANO_landbasedwind_class3_moderate_4,2030,LandbasedWind_Class3_Moderate,CANO,Wind,3.70337e-06,6.80124e-10,.,0.783315,0.149494
CANO_landbasedwind_class3_moderate_4,2040,LandbasedWind_Class3_Moderate,CANO,Wind,7.02746e-06,3.70704e-09,.,1.38274,0.27362
CANO_landbasedwind_class3_moderate_4,2050,LandbasedWind_Class3_Moderate,CANO,Wind,1.86645e-05,1.53093e-08,.,3.32863,0.674153
CANO_landbasedwind_class3_moderate_5,2030,LandbasedWind_Class3_Moderate,CANO,Wind,6.03851e-06,7.32727e-10,.,1.17025,0.243757
CANO_landbasedwind_class3_moderate_5,2040,LandbasedWind_Class3_Moderate,CANO,Wind,1.84933e-05,4.1244e-09,.,3.19421,0.708848
CANO_landbasedwind_class3_moderate_5,2050,LandbasedWind_Class3_Moderate,CANO,Wind,341.483,1.76679e-08,.,5.09993e+07,1.17545e+07
CANO_landbasedwind_class3_moderate_6,2030,LandbasedWind_Class3_Moderate,CANO,Wind,3.604e-06,6.85003e-10,.,0.755409,0.145483
CANO_landbasedwind_class3_moderate_6,2040,LandbasedWind_Class3_Moderate,CANO,Wind,6.90811e-06,3.73419e-09,.,1.34491,0.268863
CANO_landbasedwind_class3_moderate_6,2050,LandbasedWind_Class3_Moderate,CANO,Wind,1.6877e-05,1.57379e-08,.,2.99312,0.611971
CANO_landbasedwind_class3_moderate_7,2030,LandbasedWind_Class3_Moderate,CANO,Wind,6.82808e-06,6.55603e-10,.,1.50664,0.275629
CANO_landbasedwind_class3_moderate_7,2040,LandbasedWind_Class3_Moderate,CANO,Wind,9.77134e-06,3.54137e-09,.,2.0644,0.385534
CANO_landbasedwind_class3_moderate_7,2050,LandbasedWind_Class3_Moderate,CANO,Wind,93.555,1.43598e-08,.,1.64848e+07,3.22035e+06
CANO_landbasedwind_class3_moderate_8,2030,LandbasedWind_Class3_Moderate,CANO,Wind,3.50863e-06,6.94577e-10,.,0.724991,0.141633
CANO_landbasedwind_class3_moderate_8,2040,LandbasedWind_Class3_Moderate,CANO,Wind,6.16514e-06,3.80049e-09,.,1.19116,0.240829
CANO_landbasedwind_class3_moderate_8,2050,LandbasedWind_Class3_Moderate,CANO,Wind,1.38164e-05,1.59184e-08,.,2.43388,0.504161
CANO_landbasedwind_class3_moderate_9,2030,LandbasedWind_Class3_Moderate,CANO,Wind,5.28518e-06,7.18879e-10,.,1.05288,0.213347
CANO_landbasedwind_class3_moderate_9,2040,LandbasedWind_Class3_Moderate,CANO,Wind,1.36138e-05,3.96071e-09,.,2.45157,0.524355
CANO_landbasedwind_class3_moderate_9,2050,LandbasedWind_Class3_Moderate,CANO,Wind,0.000154331,1.67642e-08,.,24.2308,5.36808
CANO_landbasedwind_class3_moderate_10,2030,LandbasedWind_Class3_Moderate,CANO,Wind,3.51699e-06,6.84997e-10,.,0.737828,0.14197
CANO_landbasedwind_class3_moderate_10,2040,LandbasedWind_Class3_Moderate,CANO,Wind,6.51599e-06,3.72876e-09,.,1.2735,0.253957
CANO_landbasedwind_class3_moderate_10,2050,LandbasedWind_Class3_Moderate,CANO,Wind,1.57151e-05,1.5645e-08,.,2.79628,0.570568
CANO_landbasedwind_class3_moderate_11,2030,LandbasedWind_Class3_Moderate,CANO,Wind,5.52883e-06,7.95588e-10,.,0.985514,0.223182
CANO_landbasedwind_class3_moderate_11,2040,LandbasedWind_Class3_Moderate,CANO,Wind,1.7819e-05,4.50244e-09,.,2.79164,0.682128
CANO_landbasedwind_class3_moderate_11,2050,LandbasedWind_Class3_Moderate,CANO,Wind,862.616,1.96365e-08,.,1.15416e+08,2.9693e+07
CANO_landbasedwind_class3_moderate_12,2030,LandbasedWind_Class3_Moderate,CANO,Wind,3.38522e-06,6.87573e-10,.,0.708074,0.136651
CANO_landbasedwind_class3_moderate_12,2040,LandbasedWind_Class3_Moderate,CANO,Wind,6.19806e-06,3.73494e-09,.,1.20877,0.241686
CANO_landbasedwind_class3_moderate_12,2050,LandbasedWind_Class3_Moderate,CANO,Wind,1.49625e-05,1.56872e-08,.,2.65423,0.543337
CANO_landbasedwind_class3_moderate_13,2030,LandbasedWind_Class3_Moderate,CANO,Wind,4.87316e-06,7.36326e-10,.,0.94588,0.196715
CANO_landbasedwind_class3_moderate_13,2040,LandbasedWind_Class3_Moderate,CANO,Wind,1.11425e-05,4.06615e-09,.,1.9668,0.430823
CANO_landbasedwind_class3_moderate_13,2050,LandbasedWind_Class3_Moderate,CANO,Wind,7.18765e-05,1.74718e-08,.,11.0573,2.52137
CANO_landbasedwind_class3_moderate_14,2030,LandbasedWind_Class3_Moderate,CANO,Wind,3.31626e-06,6.80282e-10,.,0.701686,0.133868
CANO_landbasedwind_class3_moderate_14,2040,LandbasedWind_Class3_Moderate,CANO,Wind,5.71544e-06,3.68177e-09,.,1.13464,0.223455
CANO_landbasedwind_class3_moderate_14,2050,LandbasedWind_Class3_Moderate,CANO,Wind,1.23144e-05,1.55064e-08,.,2.23944,0.450566
CANO_landbasedwind_class3_moderate_15,2030,LandbasedWind_Class3_Moderate,CANO,Wind,5.15065e-06,8.01565e-10,.,0.909486,0.207916
CANO_landbasedwind_class3_moderate_15,2040,LandbasedWind_Class3_Moderate,CANO,Wind,1.26308e-05,4.56069e-09,.,1.99643,0.487242
CANO_landbasedwind_class3_moderate_15,2050,LandbasedWind_Class3_Moderate,CANO,Wind,7.76857e-05,1.99313e-08,.,10.5937,2.72651
CANO_landbasedwind_class3_moderate_16,2030,LandbasedWind_Class3_Moderate,CANO,Wind,5.15329e-06,8.29988e-10,.,0.87598,0.208023
CANO_landbasedwind_class3_moderate_16,2040,LandbasedWind_Class3_Moderate,CANO,Wind,1.27982e-05,4.77549e-09,.,1.93646,0.493501
CANO_landbasedwind_class3_moderate_16,2050,LandbasedWind_Class3_Moderate,CANO,Wind,6.74136e-05,2.09505e-08,.,8.79438,2.37342
CANO_landbasedwind_class3_moderate_17,2030,LandbasedWind_Class3_Moderate,CANO,Wind,3.26463e-06,6.72472e-10,.,0.698592,0.131783
CANO_landbasedwind_class3_moderate_17,2040,LandbasedWind_Class3_Moderate,CANO,Wind,5.52778e-06,3.6415e-09,.,1.11246,0.216291
CANO_landbasedwind_class3_moderate_17,2050,LandbasedWind_Class3_Moderate,CANO,Wind,1.15361e-05,1.53078e-08,.,2.13296,0.423072
CANO_landbasedwind_class3_moderate_18,2030,LandbasedWind_Class3_Moderate,CANO,Wind,3.23995e-06,6.72256e-10,.,0.694299,0.130787
CANO_landbasedwind_class3_moderate_18,2040,LandbasedWind_Class3_Moderate,CANO,Wind,5.51636e-06,3.63825e-09,.,1.11128,0.21579
CANO_landbasedwind_class3_moderate_18,2050,LandbasedWind_Class3_Moderate,CANO,Wind,1.23286e-05,1.51493e-08,.,2.2701,0.450242
CANO_landbasedwind_class3_moderate_19,2030,LandbasedWind_Class3_Moderate,CANO,Wind,4.46137e-06,7.41491e-10,.,0.860833,0.180092
CANO_landbasedwind_class3_moderate_19,2040,LandbasedWind_Class3_Moderate,CANO,Wind,9.00236e-06,4.12179e-09,.,1.59524,0.34966
CANO_landbasedwind_class3_moderate_19,2050,LandbasedWind_Class3_Moderate,CANO,Wind,3.62827e-05,1.71404e-08,.,5.64813,1.28866
CANO_landbasedwind_class3_moderate_20,2030,LandbasedWind_Class3_Moderate,CANO,Wind,3.94932e-06,7.09465e-10,.,0.799144,0.159422
CANO_landbasedwind_class3_moderate_20,2040,LandbasedWind_Class3_Moderate,CANO,Wind,7.86699e-06,3.90139e-09,.,1.46962,0.305714
CANO_landbasedwind_class3_moderate_20,2050,LandbasedWind_Class3_Moderate,CANO,Wind,2.38498e-05,1.61041e-08,.,3.99502,0.855835
CANO_landbasedwind_class3_moderate_21,2030,LandbasedWind_Class3_Moderate,CANO,Wind,3.21995e-06,6.7686e-10,.,0.684502,0.12998
CANO_landbasedwind_class3_moderate_21,2040,LandbasedWind_Class3_Moderate,CANO,Wind,5.32615e-06,3.67114e-09,.,1.06674,0.208626
CANO_landbasedwind_class3_moderate_21,2050,LandbasedWind_Class3_Moderate,CANO,Wind,1.0938e-05,1.5382e-08,.,2.01212,0.40176
CANO_landbasedwind_class3_moderate_22,2030,LandbasedWind_Class3_Moderate,CANO,Wind,4.50114e-06,7.99619e-10,.,0.798418,0.181698
CANO_landbasedwind_class3_moderate_22,2040,LandbasedWind_Class3_Moderate,CANO,Wind,9.94735e-06,4.55408e-09,.,1.59432,0.385068
CANO_landbasedwind_class3_moderate_22,2050,LandbasedWind_Class3_Moderate,CANO,Wind,3.50631e-05,1.93616e-08,.,4.93474,1.24955
CANO_landbasedwind_class3_moderate_23,2030,LandbasedWind_Class3_Moderate,CANO,Wind,3.21986e-06,6.76091e-10,.,0.685671,0.129976
CANO_landbasedwind_class3_moderate_23,2040,LandbasedWind_Class3_Moderate,CANO,Wind,5.55733e-06,3.65915e-09,.,1.11068,0.217259
CANO_landbasedwind_class3_moderate_23,2050,LandbasedWind_Class3_Moderate,CANO,Wind,1.24669e-05,1.53512e-08,.,2.27678,0.455062
CANO_utilitypv_class1_moderate_0,2030,UtilityPV_Class1_Moderate,CANO,Solar,6585.45,1.97404e-09,.,4.60229e+08,1.1381e+08
CANO_utilitypv_class1_moderate_0,2040,UtilityPV_Class1_Moderate,CANO,Solar,15402.2,1.2175e-08,.,9.54288e+08,2.4316e+08
CANO_utilitypv_class1_moderate_0,2050,UtilityPV_Class1_Moderate,CANO,Solar,15402.2,5.37756e-08,.,9.54288e+08,2.4316e+08
CANO_utilitypv_class1_moderate_1,2030,UtilityPV_Class1_Moderate,CANO,Solar,4630.99,1.91949e-09,.,3.33433e+08,8.00328e+07
CANO_utilitypv_class1_moderate_1,2040,UtilityPV_Class1_Moderate,CANO,Solar,4630.99,1.15426e-08,.,3.33433e+08,8.00328e+07
CANO_utilitypv_class1_moderate_1,2050,UtilityPV_Class1_Moderate,CANO,Solar,4630.99,5.49477e-08,.,3.33433e+08,8.00328e+07
CANO_utilitypv_class1_moderate_2,2030,UtilityPV_Class1_Moderate,CANO,Solar,4.36686e-05,1.83074e-09,.,3.32627,0.75468
CANO_utilitypv_class1_moderate_2,2040,UtilityPV_Class1_Moderate,CANO,Solar,8269.06,1.09193e-08,.,5.15317e+08,1.21315e+08
CANO_utilitypv_class1_moderate_2,2050,UtilityPV_Class1_Moderate,CANO,Solar,9954.09,4.71484e-08,.,6.12338e+08,1.4438e+08
CANO_utilitypv_class1_moderate_3,2030,UtilityPV_Class1_Moderate,CANO,Solar,4.85148e-05,1.88403e-09,.,3.57751,0.838433
CANO_utilitypv_class1_moderate_3,2040,UtilityPV_Class1_Moderate,CANO,Solar,0.000643268,1.13907e-08,.,39.197,9.56404
CANO_utilitypv_class1_moderate_3,2050,UtilityPV_Class1_Moderate,CANO,Solar,10094.1,4.91865e-08,.,5.56671e+08,1.38168e+08
CANO_utilitypv_class1_moderate_4,2030,UtilityPV_Class1_Moderate,CANO,Solar,2.43055e-05,1.79701e-09,.,1.88677,0.420047
CANO_utilitypv_class1_moderate_4,2040,UtilityPV_Class1_Moderate,CANO,Solar,5.84775e-05,1.07224e-08,.,4.06659,0.921371
CANO_utilitypv_class1_moderate_4,2050,UtilityPV_Class1_Moderate,CANO,Solar,6938.35,4.57901e-08,.,4.09588e+08,9.49722e+07
CANO_utilitypv_class1_moderate_5,2030,UtilityPV_Class1_Moderate,CANO,Solar,2.46943e-05,1.73042e-09,.,2.0009,0.426767
CANO_utilitypv_class1_moderate_5,2040,UtilityPV_Class1_Moderate,CANO,Solar,6.88542e-05,1.00929e-08,.,4.96778,1.07462
CANO_utilitypv_class1_moderate_5,2050,UtilityPV_Class1_Moderate,CANO,Solar,3589.28,4.38774e-08,.,2.24086e+08,4.91301e+07
CANO_utilitypv_class1_moderate_6,2030,UtilityPV_Class1_Moderate,CANO,Solar,1.74189e-05,1.74333e-09,.,1.39869,0.301033
CANO_utilitypv_class1_moderate_6,2040,UtilityPV_Class1_Moderate,CANO,Solar,3.47359e-05,1.02862e-08,.,2.54982,0.555078
CANO_utilitypv_class1_moderate_6,2050,UtilityPV_Class1_Moderate,CANO,Solar,0.00012754,4.36768e-08,.,8.27795,1.82533
CANO_utilitypv_class1_moderate_7,2030,UtilityPV_Class1_Moderate,CANO,Solar,1.60718e-05,1.65124e-09,.,1.37222,0.277753
CANO_utilitypv_class1_moderate_7,2040,UtilityPV_Class1_Moderate,CANO,Solar,2.70817e-05,9.50814e-09,.,2.16024,0.439267
CANO_utilitypv_class1_moderate_7,2050,UtilityPV_Class1_Moderate,CANO,Solar,7.34225e-05,4.03238e-08,.,5.25704,1.07353
CANO_utilitypv_class1_moderate_8,2030,UtilityPV_Class1_Moderate,CANO,Solar,1.40406e-05,1.67522e-09,.,1.17804,0.242649
CANO_utilitypv_class1_moderate_8,2040,UtilityPV_Class1_Moderate,CANO,Solar,2.56927e-05,9.75128e-09,.,1.99476,0.413585
CANO_utilitypv_class1_moderate_8,2050,UtilityPV_Class1_Moderate,CANO,Solar,6.97627e-05,4.12045e-08,.,4.87472,1.01676
CANO_utilitypv_class1_moderate_9,2030,UtilityPV_Class1_Moderate,CANO,Solar,1.19246e-05,1.54351e-09,.,1.09816,0.206081
CANO_utilitypv_class1_moderate_9,2040,UtilityPV_Class1_Moderate,CANO,Solar,1.66658e-05,8.65738e-09,.,1.46962,0.275628
CANO_utilitypv_class1_moderate_9,2050,UtilityPV_Class1_Moderate,CANO,Solar,3.3974e-05,3.65222e-08,.,2.74366,0.512494
CANO_offshorewind_class12_moderate_floating_1_1,2030,OffShoreWind_Class12_Moderate_floating_1,CANO,Wind,2.01176e-06,4.59082e-10,.,0.66068,0.160633
CANO_offshorewind_class12_moderate_floating_1_1,2040,OffShoreWind_Class12_Moderate_floating_1,CANO,Wind,3.73004e-06,2.35099e-09,.,1.18985,0.281651
CANO_offshorewind_class12_moderate_floating_1_1,2050,OffShoreWind_Class12_Moderate_floating_1,CANO,Wind,3.76069e-06,6.61222e-09,.,1.20534,0.283592
CANO_offshorewind_class12_moderate_floating_1_2,2030,OffShoreWind_Class12_Moderate_floating_1,CANO,Wind,2.05923e-06,4.51318e-10,.,0.686243,0.164423
CANO_offshorewind_class12_moderate_floating_1_2,2040,OffShoreWind_Class12_Moderate_floating_1,CANO,Wind,3.80157e-06,2.30948e-09,.,1.23126,0.287137
CANO_offshorewind_class12_moderate_floating_1_2,2050,OffShoreWind_Class12_Moderate_floating_1,CANO,Wind,3.83109e-06,6.62385e-09,.,1.24643,0.289003
CANO_offshorewind_class12_moderate_floating_1_3,2030,OffShoreWind_Class12_Moderate_floating_1,CANO,Wind,2.01267e-06,4.48196e-10,.,0.677803,0.160706
CANO_offshorewind_class12_moderate_floating_1_3,2040,OffShoreWind_Class12_Moderate_floating_1,CANO,Wind,3.73925e-06,2.29205e-09,.,1.22396,0.282309
CANO_offshorewind_class12_moderate_floating_1_3,2050,OffShoreWind_Class12_Moderate_floating_1,CANO,Wind,3.77174e-06,6.42142e-09,.,1.24052,0.284369
CANO_offshorewind_class3_moderate_fixed_0_1,2030,OffShoreWind_Class3_Moderate_fixed_0,CANO,Wind,3.03249e-06,6.0092e-10,.,0.752374,0.279665
CANO_offshorewind_class3_moderate_fixed_0_1,2040,OffShoreWind_Class3_Moderate_fixed_0,CANO,Wind,5.41497e-06,3.13755e-09,.,1.31144,0.47134
CANO_offshorewind_class3_moderate_fixed_0_1,2050,OffShoreWind_Class3_Moderate_fixed_0,CANO,Wind,5.60478e-06,9.07508e-09,.,1.3739,0.485121
CANO_offshorewind_class3_moderate_fixed_0_2,2030,OffShoreWind_Class3_Moderate_fixed_0,CANO,Wind,2.84059e-06,5.99764e-10,.,0.710909,0.261968
CANO_offshorewind_class3_moderate_fixed_0_2,2040,OffShoreWind_Class3_Moderate_fixed_0,CANO,Wind,4.88977e-06,3.05034e-09,.,1.19626,0.426826
CANO_offshorewind_class3_moderate_fixed_0_2,2050,OffShoreWind_Class3_Moderate_fixed_0,CANO,Wind,5.11447e-06,9.12995e-09,.,1.27039,0.44315
CANO_offshorewind_class3_moderate_fixed_0_3,2030,OffShoreWind_Class3_Moderate_fixed_0,CANO,Wind,2.84978e-06,5.9177e-10,.,0.72306,0.262815
CANO_offshorewind_class3_moderate_fixed_0_3,2040,OffShoreWind_Class3_Moderate_fixed_0,CANO,Wind,4.92502e-06,3.01857e-09,.,1.22175,0.42977
CANO_offshorewind_class3_moderate_fixed_0_3,2050,OffShoreWind_Class3_Moderate_fixed_0,CANO,Wind,5.20982e-06,8.91004e-09,.,1.31613,0.450479
CANO_offshorewind_class12_moderate_floating_0_1,2030,OffShoreWind_Class12_Moderate_floating_0,CANO,Wind,2.26665e-06,5.11809e-10,.,0.706222,0.180985
CANO_offshorewind_class12_moderate_floating_0_1,2040,OffShoreWind_Class12_Moderate_floating_0,CANO,Wind,4.23634e-06,7.07477e-09,.,1.2809,0.319705
CANO_offshorewind_class12_moderate_floating_0_1,2050,OffShoreWind_Class12_Moderate_floating_0,CANO,Wind,4.25423e-06,1.15956e-08,.,1.29047,0.320819
CANO_offshorewind_class12_moderate_floating_0_2,2030,OffShoreWind_Class12_Moderate_floating_0,CANO,Wind,2.26736e-06,4.4284e-10,.,0.739285,0.181042
CANO_offshorewind_class12_moderate_floating_0_2,2040,OffShoreWind_Class12_Moderate_floating_0,CANO,Wind,4.09522e-06,9.2363e-09,.,1.29998,0.309777
CANO_offshorewind_class12_moderate_floating_0_2,2050,OffShoreWind_Class12_Moderate_floating_0,CANO,Wind,4.1173e-06,1.34902e-08,.,1.31161,0.311163
CANO_offshorewind_class12_moderate_floating_0_3,2030,OffShoreWind_Class12_Moderate_floating_0,CANO,Wind,2.01605e-06,4.47439e-10,.,0.676045,0.160975
CANO_offshorewind_class12_moderate_floating_0_3,2040,OffShoreWind_Class12_Moderate_floating_0,CANO,Wind,3.82312e-06,1.57438e-08,.,1.24927,0.288248
CANO_offshorewind_class12_moderate_floating_0_3,2050,OffShoreWind_Class12_Moderate_floating_0,CANO,Wind,3.85046e-06,1.97713e-08,.,1.26341,0.289974
CASO_naturalgas_ccccsavgcf_conservative_0,2030,NaturalGas_CCCCSAvgCF_Conservative,CASO,Naturalgas,1.87552e-06,8.17146e-10,.,0.307116,0.128707
CASO_naturalgas_ccccsavgcf_conservative_0,2040,NaturalGas_CCCCSAvgCF_Conservative,CASO,Naturalgas,2.45992e-06,3.09002e-09,.,0.396732,0.16881
CASO_naturalgas_ccccsavgcf_conservative_0,2050,NaturalGas_CCCCSAvgCF_Conservative,CASO,Naturalgas,4.58736e-06,1.645e-08,.,0.699756,0.314804
CASO_naturalgas_ccavgcf_moderate_0,2030,NaturalGas_CCAvgCF_Moderate,CASO,Naturalgas,3.99042e-06,1.76516e-09,.,0.296134,0.111732
CASO_naturalgas_ccavgcf_moderate_0,2040,NaturalGas_CCAvgCF_Moderate,CASO,Naturalgas,5.30266e-06,9.06931e-09,.,0.389846,0.148475
CASO_naturalgas_ccavgcf_moderate_0,2050,NaturalGas_CCAvgCF_Moderate,CASO,Naturalgas,1.21846e-05,3.41324e-08,.,0.861408,0.341169
CASO_naturalgas_ctavgcf_moderate_0,2030,NaturalGas_CTAvgCF_Moderate,CASO,Naturalgas,4.68541e-06,2.18849e-09,.,0.261322,0.0983937
CASO_naturalgas_ctavgcf_moderate_0,2040,NaturalGas_CTAvgCF_Moderate,CASO,Naturalgas,6.81112e-06,1.1533e-08,.,0.373414,0.143033
CASO_naturalgas_ctavgcf_moderate_0,2050,NaturalGas_CTAvgCF_Moderate,CASO,Naturalgas,1.79211e-05,4.41032e-08,.,0.930609,0.376343
CASO_battery_moderate_0,2030,Battery_*_Moderate,CASO,Electricity,5.81176e-05,1.79516e-08,0.000106074,1.90725,0.363932
CASO_battery_moderate_0,2040,Battery_*_Moderate,CASO,Electricity,15642.5,2.25015e-08,84822.5,8.70215e+08,9.63889e+07
CASO_battery_moderate_0,2050,Battery_*_Moderate,CASO,Electricity,24333.2,2.25481e-08,127094,2.14287e+09,1.29842e+08
CASO_nuclear_nuclear_moderate_0,2030,Nuclear_Nuclear_Moderate,CASO,Uranium,2.73099e-06,5.33135e-10,.,0.787689,0.398615
CASO_nuclear_nuclear_moderate_0,2040,Nuclear_Nuclear_Moderate,CASO,Uranium,6.00864e-06,2.50795e-09,.,1.69189,0.877021
CASO_nuclear_nuclear_moderate_0,2050,Nuclear_Nuclear_Moderate,CASO,Uranium,6.01365e-06,7.77746e-09,.,1.69663,0.877753
CASO_hydrogen_ctavgcf_moderate_0,2030,Hydrogen_CTAvgCF_Moderate,CASO,Hydrogen,4.61665e-06,2.04257e-09,.,0.280762,0.0969497
CASO_hydrogen_ctavgcf_moderate_0,2040,Hydrogen_CTAvgCF_Moderate,CASO,Hydrogen,6.75894e-06,9.97535e-09,.,0.403791,0.141938
CASO_hydrogen_ctavgcf_moderate_0,2050,Hydrogen_CTAvgCF_Moderate,CASO,Hydrogen,2.00135e-05,4.18771e-08,.,1.12754,0.420283
CASO_hydrogen_ccavgcf_moderate_0,2030,Hydrogen_CCAvgCF_Moderate,CASO,Hydrogen,4.0789e-06,1.60385e-09,.,0.330636,0.114209
CASO_hydrogen_ccavgcf_moderate_0,2040,Hydrogen_CCAvgCF_Moderate,CASO,Hydrogen,5.75183e-06,6.55928e-09,.,0.460759,0.161051
CASO_hydrogen_ccavgcf_moderate_0,2050,Hydrogen_CCAvgCF_Moderate,CASO,Hydrogen,1.47433e-05,3.19007e-08,.,1.1328,0.412812
CASO_landbasedwind_class3_moderate_0,2030,LandbasedWind_Class3_Moderate,CASO,Wind,1.26076e-05,1.01164e-09,.,1.74969,0.508929
CASO_landbasedwind_class3_moderate_0,2040,LandbasedWind_Class3_Moderate,CASO,Wind,581.681,5.79002e-09,.,6.64096e+07,2.17217e+07
CASO_landbasedwind_class3_moderate_0,2050,LandbasedWind_Class3_Moderate,CASO,Wind,581.681,2.71428e-08,.,6.64096e+07,2.17217e+07
CASO_landbasedwind_class3_moderate_1,2030,LandbasedWind_Class3_Moderate,CASO,Wind,1.57174e-05,9.52692e-10,.,2.3045,0.634464
CASO_landbasedwind_class3_moderate_1,2040,LandbasedWind_Class3_Moderate,CASO,Wind,140.872,5.532e-09,.,1.71879e+07,5.26058e+06
CASO_landbasedwind_class3_moderate_1,2050,LandbasedWind_Class3_Moderate,CASO,Wind,140.872,2.57294e-08,.,1.71879e+07,5.26058e+06
CASO_landbasedwind_class3_moderate_2,2030,LandbasedWind_Class3_Moderate,CASO,Wind,59.974,8.90554e-10,.,8.12241e+06,2.42097e+06
CASO_landbasedwind_class3_moderate_2,2040,LandbasedWind_Class3_Moderate,CASO,Wind,59.974,7.80348e-09,.,8.12241e+06,2.42097e+06
CASO_landbasedwind_class3_moderate_2,2050,LandbasedWind_Class3_Moderate,CASO,Wind,59.974,3.41543e-08,.,8.12241e+06,2.42097e+06
CASO_landbasedwind_class3_moderate_3,2030,LandbasedWind_Class3_Moderate,CASO,Wind,5.81213e-06,8.54283e-10,.,0.973259,0.234618
CASO_landbasedwind_class3_moderate_3,2040,LandbasedWind_Class3_Moderate,CASO,Wind,8.89275e-06,4.69096e-09,.,1.4138,0.349651
CASO_landbasedwind_class3_moderate_3,2050,LandbasedWind_Class3_Moderate,CASO,Wind,2.28214e-05,1.98888e-08,.,3.26169,0.829052
CASO_landbasedwind_class3_moderate_4,2030,LandbasedWind_Class3_Moderate,CASO,Wind,8.44769e-06,9.86668e-10,.,1.20852,0.341008
CASO_landbasedwind_class3_moderate_4,2040,LandbasedWind_Class3_Moderate,CASO,Wind,4.86113e-05,5.64366e-09,.,5.96608,1.84083
CASO_landbasedwind_class3_moderate_4,2050,LandbasedWind_Class3_Moderate,CASO,Wind,344.149,2.45895e-08,.,3.72152e+07,1.18463e+07
CASO_landbasedwind_class3_moderate_5,2030,LandbasedWind_Class3_Moderate,CASO,Wind,8.30483e-06,9.4386e-10,.,1.22604,0.335241
