generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
BASN_conventional_hydroelectric_1,BASN_conventional_hydroelectric_1,Conventional Hydroelectric,BASN,Water,2050,4440.0794168368175,0.0,0.0,1549.7,0.0,72910285.6,16.420941779447364,0.3279672510788465,,
BASN_conventional_steam_coal_1,BASN_conventional_steam_coal_1,Conventional Steam Coal,BASN,Coal,2030,8274.786594705442,15548324.011451524,9746516.307054356,1183.2,0.0,88801526.4,12.610579042391132,0.8005454912255863,,
BASN_conventional_steam_coal_1,BASN_conventional_steam_coal_1,Conventional Steam Coal,BASN,Coal,2040,4460.174872369198,8380668.585181723,5253448.7298651505,733.2,0.0,55028126.4,14.216661184744003,0.6963327236397499,,
BASN_conventional_steam_coal_1,BASN_conventional_steam_coal_1,Conventional Steam Coal,BASN,Coal,2050,3775.7937401776408,7094716.437793787,4447345.540519663,733.2,0.0,55028126.4,16.45292277932297,0.5894855727042843,,
BASN_conventional_steam_coal_2,BASN_conventional_steam_coal_2,Conventional Steam Coal,BASN,Coal,2030,22666.21665626615,42589821.0971241,22657530.96204347,2949.2,0.0,193374080.49639997,10.410378810540974,0.8797558939536311,,
BASN_conventional_steam_coal_2,BASN_conventional_steam_coal_2,Conventional Steam Coal,BASN,Coal,2040,13043.373690820152,24508499.165051065,13038375.470021827,2040.2,0.0,133772480.3434,12.134972382171973,0.731820495652997,,
BASN_conventional_steam_coal_2,BASN_conventional_steam_coal_2,Conventional Steam Coal,BASN,Coal,2050,3764.1120812171484,7072766.600607023,3762669.673467626,677.2,0.0,44402864.27239999,13.67537144546505,0.6362575836834925,,
BASN_distributed_generation_1,BASN_distributed_generation_1,distributed_generation,BASN,Solar,2030,3843.616485461619,0.0,0.0,1642.0,0.0,0.0,0.0,0.267950313364555,,
BASN_distributed_generation_1,BASN_distributed_generation_1,distributed_generation,BASN,Solar,2040,2663.350604620234,0.0,0.0,1642.0,0.0,0.0,0.0,0.18567035285830805,,
BASN_distributed_generation_1,BASN_distributed_generation_1,distributed_generation,BASN,Solar,2050,1817.5095155550864,0.0,0.0,1642.0,0.0,0.0,0.0,0.1267041719896143,,
BASN_geothermal_1,BASN_geothermal_1,Geothermal,BASN,Heat,2030,3746.1705580507746,0.0,0.0,836.4999999999999,0.0,174912986.5,46.691143339456374,0.5126358516279313,,
BASN_geothermal_1,BASN_geothermal_1,Geothermal,BASN,Heat,2040,2127.9481998724846,0.0,0.0,578.8000000000001,0.0,121027658.8,56.875284279595,0.42084280250167155,,
BASN_geothermal_1,BASN_geothermal_1,Geothermal,BASN,Heat,2050,473.29658854915215,0.0,0.0,140.8,0.0,29441420.8,62.20501375310989,0.3847849648310284,,
BASN_hydrogen_ccavgcf_moderate_0,BASN_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,BASN,Hydrogen,2030,3.928099308136904e-06,0.007856198616273808,0.0,4.994975400022836e-06,0.29053277175673076,0.1398593112006394,111.56751578704485,0.0900194758359186,,
BASN_hydrogen_ccavgcf_moderate_0,BASN_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,BASN,Hydrogen,2040,5.655955459514103e-06,0.011311910919028207,0.0,7.076006358073428e-06,0.40662590642089996,0.19812817802605595,108.92341705585311,0.09149663894781022,,
BASN_hydrogen_ccavgcf_moderate_0,BASN_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,BASN,Hydrogen,2050,1.1804936952289242e-05,0.023609873904578485,0.0,2.245574143197899e-05,1.228955118573606,0.6287607600954117,159.36770862708968,0.06017604594122722,,
BASN_hydrogen_ctavgcf_moderate_0,BASN_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,BASN,Hydrogen,2030,2.4216301663847475e-06,0.012108150831923736,0.0,5.452527611033764e-06,0.2593414022481015,0.11450307983170904,159.3771989915054,0.05083903743076211,,
BASN_hydrogen_ctavgcf_moderate_0,BASN_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,BASN,Hydrogen,2040,3.478895257185228e-06,0.01739447628592614,0.0,8.021481003477135e-06,0.3744082880020817,0.16845110107301983,161.04361411971018,0.049644846073124076,,
BASN_hydrogen_ctavgcf_moderate_0,BASN_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,BASN,Hydrogen,2050,6.988704993110408e-06,0.03494352496555204,0.0,3.0658781190202326e-05,1.33594351978372,0.6438344049942488,288.2825146761338,0.026093311397678308,,
BASN_landbasedwind_class3_moderate_0,BASN_landbasedwind_class3_moderate_0,LandbasedWind_Class3_Moderate,BASN,Wind,2030,19973.032927819964,-261247270.69588515,0.0,5035.161999272893,539953914.4519347,203254384.42464888,24.13058797441756,0.45406491381547304,,
BASN_landbasedwind_class3_moderate_0,BASN_landbasedwind_class3_moderate_0,LandbasedWind_Class3_Moderate,BASN,Wind,2040,18318.883315996067,-239610993.7732286,0.0,5035.161999663462,539953914.4887749,203254384.4392244,27.490611543719428,0.41645964353477616,,
BASN_landbasedwind_class3_moderate_0,BASN_landbasedwind_class3_moderate_0,LandbasedWind_Class3_Moderate,BASN,Wind,2050,18318.88326308575,-239610993.08116162,0.0,5035.161999971359,539953914.5175035,203254384.44974503,27.490611663041832,0.4164596423064521,,
BASN_landbasedwind_class3_moderate_1,BASN_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.00019616940719651067,-2.56589584613036,0.0,5.9223781522086235e-05,5.638747563323103,2.390686388702055,27.851122068293535,0.3791600047852508,,
BASN_landbasedwind_class3_moderate_1,BASN_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,BASN,Wind,2040,16145.285546350824,-211180334.94626877,0.0,5509.417996332868,446426142.74370766,205738196.41614044,27.313484357249475,0.3354496798475787,,
BASN_landbasedwind_class3_moderate_1,BASN_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,BASN,Wind,2050,16145.285499622405,-211180334.33506104,0.0,5509.417999878024,446426143.0113104,205738196.53811032,27.313484498287323,0.3354496786608525,,
BASN_landbasedwind_class3_moderate_10,BASN_landbasedwind_class3_moderate_10,LandbasedWind_Class3_Moderate,BASN,Wind,2030,3.535972816435075e-05,-0.46250524438970786,0.0,1.2684385373524497e-05,1.4402105467808748,0.5120305843730634,42.13086367180176,0.31910004400759456,,
BASN_landbasedwind_class3_moderate_10,BASN_landbasedwind_class3_moderate_10,LandbasedWind_Class3_Moderate,BASN,Wind,2040,7.675794176258131e-05,-1.0039938782545637,0.0,2.9652733490122827e-05,3.1265936143928807,1.1456698343739848,42.5789109955727,0.29630976299222517,,
BASN_landbasedwind_class3_moderate_10,BASN_landbasedwind_class3_moderate_10,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.00029660633464034423,-3.879610857095703,0.0,0.00011068257622657682,10.697830796567558,3.9348072083436585,36.253531674750995,0.30675280137181804,,
BASN_landbasedwind_class3_moderate_11,BASN_landbasedwind_class3_moderate_11,LandbasedWind_Class3_Moderate,BASN,Wind,2030,4.404353716625163e-05,-0.5760894661345713,0.0,1.3628002552931522e-05,1.752719423108328,0.5501215790541867,39.20555993288992,0.3699451674617239,,
BASN_landbasedwind_class3_moderate_11,BASN_landbasedwind_class3_moderate_11,LandbasedWind_Class3_Moderate,BASN,Wind,2040,5.2919603165816216e-05,-0.6921884094088762,0.0,1.9972213592107927e-05,2.4791758320082047,0.787025115769485,48.64005745287815,0.3033037301848005,,
BASN_landbasedwind_class3_moderate_11,BASN_landbasedwind_class3_moderate_11,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.00015240690142772224,-1.993482270674607,0.0,5.612489304713518e-05,6.403253406865781,2.031406116127304,42.26302872100025,0.3108397004694163,,
BASN_landbasedwind_class3_moderate_12,BASN_landbasedwind_class3_moderate_12,LandbasedWind_Class3_Moderate,BASN,Wind,2030,2.901566101715766e-05,-0.37952484610442216,0.0,1.2125509005727936e-05,1.2133355217852257,0.4894704220342196,45.605753973088376,0.27391755404895185,,
BASN_landbasedwind_class3_moderate_12,BASN_landbasedwind_class3_moderate_12,LandbasedWind_Class3_Moderate,BASN,Wind,2040,4.828266662517651e-05,-0.6315372794573089,0.0,2.3448239332882393e-05,2.186212735712866,0.9122836916607984,51.094094845001464,0.23570477696217298,,
BASN_landbasedwind_class3_moderate_12,BASN_landbasedwind_class3_moderate_12,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.0001367315780440972,-1.7884490408167912,0.0,6.41514169543081e-05,5.441959281173961,2.3132771701443424,43.63869338637464,0.2439775958010643,,
BASN_landbasedwind_class3_moderate_13,BASN_landbasedwind_class3_moderate_13,LandbasedWind_Class3_Moderate,BASN,Wind,2030,2.9085708582484412e-05,-0.3804410682588961,0.0,9.61439249042864e-06,1.321651828626998,0.3881041816611329,45.70337140865656,0.34629416648257316,,
BASN_landbasedwind_class3_moderate_13,BASN_landbasedwind_class3_moderate_13,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.00011554920836384076,-1.5113836453990372,0.0,3.584665918530026e-05,4.555886512973979,1.3676881089224797,38.18451929678597,0.3689824093038219,,
BASN_landbasedwind_class3_moderate_13,BASN_landbasedwind_class3_moderate_13,LandbasedWind_Class3_Moderate,BASN,Wind,2050,3299.893763760958,-43162610.42999333,0.0,942.2010113532522,110551546.71132967,32432443.34651827,30.24987674575502,0.4009071179652797,,
BASN_landbasedwind_class3_moderate_14,BASN_landbasedwind_class3_moderate_14,LandbasedWind_Class3_Moderate,BASN,Wind,2030,3.1367214551286195e-05,-0.4102831663308234,0.0,1.1777776319672637e-05,1.3419364184162053,0.4754334966962253,44.858517688301085,0.304859706431984,,
BASN_landbasedwind_class3_moderate_14,BASN_landbasedwind_class3_moderate_14,LandbasedWind_Class3_Moderate,BASN,Wind,2040,6.096521714074005e-05,-0.7974250402008798,0.0,2.4927679897324652e-05,2.654143345136351,0.9664806607760892,46.30835578251316,0.27995462100535246,,
BASN_landbasedwind_class3_moderate_14,BASN_landbasedwind_class3_moderate_14,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.00019886147661577052,-2.6011081141342784,0.0,7.862912509908648e-05,7.693848783854309,2.81491417911104,39.76463910156826,0.2895040150341615,,
BASN_landbasedwind_class3_moderate_15,BASN_landbasedwind_class3_moderate_15,LandbasedWind_Class3_Moderate,BASN,Wind,2030,3.0512319138544186e-05,-0.399101134332158,0.0,1.0621515695885192e-05,1.3540494311204347,0.42875872409579757,45.34912651513693,0.328833532247553,,
BASN_landbasedwind_class3_moderate_15,BASN_landbasedwind_class3_moderate_15,LandbasedWind_Class3_Moderate,BASN,Wind,2040,4.592045330199749e-05,-0.6006395291901272,0.0,1.8458484367433794e-05,2.242440284369332,0.7214060167923768,51.463054086811134,0.2847721427577834,,
BASN_landbasedwind_class3_moderate_15,BASN_landbasedwind_class3_moderate_15,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.00011281558716309093,-1.4756278800932296,0.0,4.456729098421555e-05,5.047375804106997,1.620054718352908,46.02025990310353,0.2897612098864376,,
BASN_landbasedwind_class3_moderate_16,BASN_landbasedwind_class3_moderate_16,LandbasedWind_Class3_Moderate,BASN,Wind,2030,2.4501089835398636e-05,-0.3204742550470141,0.0,9.411613098296703e-06,1.1743606033367215,0.379918585938943,50.35714502977236,0.2979948179356515,,
BASN_landbasedwind_class3_moderate_16,BASN_landbasedwind_class3_moderate_16,LandbasedWind_Class3_Moderate,BASN,Wind,2040,3.892104992236465e-05,-0.5090873329845297,0.0,1.7030629587196692e-05,2.0174443650427243,0.6644267085802027,55.8254143958712,0.26160209555015157,,
BASN_landbasedwind_class3_moderate_16,BASN_landbasedwind_class3_moderate_16,LandbasedWind_Class3_Moderate,BASN,Wind,2050,9.381222203330511e-05,-1.2270638641956308,0.0,3.999528129897449e-05,4.422718454233113,1.4548453843130984,49.5724317530776,0.268496137061268,,
BASN_landbasedwind_class3_moderate_17,BASN_landbasedwind_class3_moderate_17,LandbasedWind_Class3_Moderate,BASN,Wind,2030,2.9485299915492262e-05,-0.3856677228946388,0.0,9.785608693253686e-06,1.3295294260814159,0.39501566612057154,45.40830085312686,0.34490943850811984,,
BASN_landbasedwind_class3_moderate_17,BASN_landbasedwind_class3_moderate_17,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.0001817983267384756,-2.377922113739261,0.0,5.410942937283271e-05,6.723090265930587,2.0501897669256586,35.178310129977,0.3845955920307916,,
BASN_landbasedwind_class3_moderate_17,BASN_landbasedwind_class3_moderate_17,LandbasedWind_Class3_Moderate,BASN,Wind,2050,5195.832465804835,-67961488.65272725,0.0,1457.661999914533,168698771.4542661,50175641.54832999,29.04499429938652,0.40802397425878706,,
BASN_landbasedwind_class3_moderate_18,BASN_landbasedwind_class3_moderate_18,LandbasedWind_Class3_Moderate,BASN,Wind,2030,2.6406003874497637e-05,-0.34539053067842906,0.0,1.1566055097810172e-05,1.1303117922385881,0.4668869461333032,47.40619647119087,0.26133934631233674,,
BASN_landbasedwind_class3_moderate_18,BASN_landbasedwind_class3_moderate_18,LandbasedWind_Class3_Moderate,BASN,Wind,2040,3.730199213730735e-05,-0.4879100571559801,0.0,1.9459485862915565e-05,1.7902450655409374,0.7616394504743578,55.331480722581674,0.21942597622896973,,
BASN_landbasedwind_class3_moderate_18,BASN_landbasedwind_class3_moderate_18,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.0001062476736182963,-1.3897195709273158,0.0,5.365364689912392e-05,4.445686097862772,1.9385790031746322,47.00851661047576,0.22667705280893954,,
BASN_landbasedwind_class3_moderate_19,BASN_landbasedwind_class3_moderate_19,LandbasedWind_Class3_Moderate,BASN,Wind,2030,2.4361982200313316e-05,-0.3186547271800982,0.0,1.0263575088478144e-05,1.1266651752574832,0.41430973559659723,50.17326478706081,0.27170731588558517,,
BASN_landbasedwind_class3_moderate_19,BASN_landbasedwind_class3_moderate_19,LandbasedWind_Class3_Moderate,BASN,Wind,2040,4.3647068050737955e-05,-0.5709036501036524,0.0,2.02059026752645e-05,2.077503329278106,0.7855758940948017,52.516140846040194,0.24726588054289067,,
BASN_landbasedwind_class3_moderate_19,BASN_landbasedwind_class3_moderate_19,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.00011727252617696478,-1.5339246423946995,0.0,5.2660626544415946e-05,4.988840349345159,1.902654284759567,45.68478369456652,0.254916315770569,,
BASN_landbasedwind_class3_moderate_2,BASN_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,BASN,Wind,2030,5582.255640041663,-73015903.77174494,0.0,1229.984999938141,144619778.20739928,49650804.49250294,21.72144859479282,0.5195140301081883,,
BASN_landbasedwind_class3_moderate_2,BASN_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,BASN,Wind,2040,5399.611261640363,-70626915.30225596,0.0,1229.9849999918456,144619778.21358064,49650804.49449654,22.898623885057084,0.5025161849106801,,
BASN_landbasedwind_class3_moderate_2,BASN_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,BASN,Wind,2050,5399.611209962657,-70626914.62631157,0.0,1229.9849999921657,144619778.21642113,49650804.49440407,22.898624229904275,0.5025161801011504,,
BASN_landbasedwind_class3_moderate_20,BASN_landbasedwind_class3_moderate_20,LandbasedWind_Class3_Moderate,BASN,Wind,2030,2.240551116261916e-05,-0.2930640860070586,0.0,1.0224423366478958e-05,1.0508249607576392,0.41272929803465613,52.24117246376667,0.25084382059510846,,
BASN_landbasedwind_class3_moderate_20,BASN_landbasedwind_class3_moderate_20,LandbasedWind_Class3_Moderate,BASN,Wind,2040,3.2651160768037524e-05,-0.42707718284593077,0.0,1.748800295873995e-05,1.6948042671465136,0.6839620483830571,59.773958621225,0.21372030331454667,,
BASN_landbasedwind_class3_moderate_20,BASN_landbasedwind_class3_moderate_20,LandbasedWind_Class3_Moderate,BASN,Wind,2050,7.789008731507623e-05,-1.0188023420811971,0.0,4.0578198777932235e-05,3.6051488212129756,1.478687545250411,52.189362786801894,0.21972364759537552,,
BASN_landbasedwind_class3_moderate_21,BASN_landbasedwind_class3_moderate_21,LandbasedWind_Class3_Moderate,BASN,Wind,2030,2.3609481336959152e-05,-0.30881201588742574,0.0,9.584920281461669e-06,1.1394741554304568,0.3869144770017632,51.57151057947025,0.28195858076854363,,
BASN_landbasedwind_class3_moderate_21,BASN_landbasedwind_class3_moderate_21,LandbasedWind_Class3_Moderate,BASN,Wind,2040,3.7572737000264825e-05,-0.491451399963464,0.0,1.7166368399262906e-05,1.9337059060662574,0.6700192741247492,56.21825687632642,0.25054271464850286,,
BASN_landbasedwind_class3_moderate_21,BASN_landbasedwind_class3_moderate_21,LandbasedWind_Class3_Moderate,BASN,Wind,2050,9.078624243805612e-05,-1.187484051089774,0.0,4.048558603651518e-05,4.2383880114779116,1.472641857480114,49.82633597766411,0.2566888391316919,,
BASN_landbasedwind_class3_moderate_22,BASN_landbasedwind_class3_moderate_22,LandbasedWind_Class3_Moderate,BASN,Wind,2030,2.223065381215822e-05,-0.29077695186302954,0.0,8.420824723410384e-06,1.1571151106370758,0.33992343160990696,54.26118370500798,0.3021934052615679,,
BASN_landbasedwind_class3_moderate_22,BASN_landbasedwind_class3_moderate_22,LandbasedWind_Class3_Moderate,BASN,Wind,2040,2.58835699410678e-05,-0.33855709482916685,0.0,1.19268978246957e-05,1.5896575545284222,0.4708429506234822,66.5265036563075,0.2484185664288658,,
BASN_landbasedwind_class3_moderate_22,BASN_landbasedwind_class3_moderate_22,LandbasedWind_Class3_Moderate,BASN,Wind,2050,6.238620778300979e-05,-0.816011597801768,0.0,2.800944007477673e-05,3.477768869612544,1.0243785066459739,59.085748428206735,0.25495969731543056,,
BASN_landbasedwind_class3_moderate_23,BASN_landbasedwind_class3_moderate_23,LandbasedWind_Class3_Moderate,BASN,Wind,2030,3.0614760259923784e-05,-0.40044106419980313,0.0,1.059731553145559e-05,1.3631137374145768,0.4277818360582678,45.417782058976776,0.33069099740759,,
BASN_landbasedwind_class3_moderate_23,BASN_landbasedwind_class3_moderate_23,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.00014981212524421076,-1.959542598194277,0.0,4.755752762596917e-05,5.593226097020853,1.8079785640176345,36.32324188695464,0.36059115594158553,,
BASN_landbasedwind_class3_moderate_23,BASN_landbasedwind_class3_moderate_23,LandbasedWind_Class3_Moderate,BASN,Wind,2050,3097.1187093786543,-40510312.7186728,0.0,920.0249998619186,99820098.85098897,31669100.71613251,29.375330875419017,0.38534133511704366,,
BASN_landbasedwind_class3_moderate_3,BASN_landbasedwind_class3_moderate_3,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.00020107952558004162,-2.630120194586944,0.0,5.71009395292536e-05,5.882734294633719,2.3049936259773802,27.63885437859707,0.40309923358254457,,
BASN_landbasedwind_class3_moderate_3,BASN_landbasedwind_class3_moderate_3,LandbasedWind_Class3_Moderate,BASN,Wind,2040,15747.283026918933,-205974461.99209964,0.0,4920.749996709943,437169531.8717771,183755567.2998021,26.35061784754545,0.36632090794420563,,
BASN_landbasedwind_class3_moderate_3,BASN_landbasedwind_class3_moderate_3,LandbasedWind_Class3_Moderate,BASN,Wind,2050,15747.28298043174,-205974461.3840472,0.0,4920.749999975656,437169532.14489686,183755567.4121142,26.350617988423757,0.36632090661968497,,
BASN_landbasedwind_class3_moderate_4,BASN_landbasedwind_class3_moderate_4,LandbasedWind_Class3_Moderate,BASN,Wind,2030,9.976533473513638e-05,-1.304930578335584,0.0,3.377787066352052e-05,3.0119862431911772,1.3635113050743328,30.777894727480955,0.33809190325370747,,
BASN_landbasedwind_class3_moderate_4,BASN_landbasedwind_class3_moderate_4,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.0002930391586229335,-3.832952194787971,0.0,0.00011743818015275266,9.28600554729313,4.487624860967836,33.92269572499048,0.285629934735432,,
BASN_landbasedwind_class3_moderate_4,BASN_landbasedwind_class3_moderate_4,LandbasedWind_Class3_Moderate,BASN,Wind,2050,8500.795637719815,-111190406.94137521,0.0,3282.6259999228328,226661415.33161142,112994552.61440091,26.875785601866188,0.29643231478533916,,
BASN_landbasedwind_class3_moderate_5,BASN_landbasedwind_class3_moderate_5,LandbasedWind_Class3_Moderate,BASN,Wind,2030,5.0849608928775764e-05,-0.6651128847883869,0.0,1.7633475204231463e-05,1.8079724097704633,0.7118104935692114,36.473633870991904,0.33009358197106914,,
BASN_landbasedwind_class3_moderate_5,BASN_landbasedwind_class3_moderate_5,LandbasedWind_Class3_Moderate,BASN,Wind,2040,9.152496151581158e-05,-1.1971464966268155,0.0,3.708557847477433e-05,3.5269904595498556,1.438199338712049,41.169569909998096,0.28250222448054246,,
BASN_landbasedwind_class3_moderate_5,BASN_landbasedwind_class3_moderate_5,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.0005681022047585378,-7.430776838241675,0.0,0.00021950698545190666,18.561530055298242,7.717422416620089,33.1774379254306,0.29625487383505633,,
BASN_landbasedwind_class3_moderate_6,BASN_landbasedwind_class3_moderate_6,LandbasedWind_Class3_Moderate,BASN,Wind,2030,5.579744816334828e-05,-0.7298306219765954,0.0,1.770187144407838e-05,2.0239046937853433,0.714571444583112,35.99887777146197,0.36081329319874844,,
BASN_landbasedwind_class3_moderate_6,BASN_landbasedwind_class3_moderate_6,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.0001211499349084752,-1.5846411486028558,0.0,4.285552460501671e-05,4.543478636803622,1.6538747227086925,38.074409320931224,0.32359644660204695,,
BASN_landbasedwind_class3_moderate_6,BASN_landbasedwind_class3_moderate_6,LandbasedWind_Class3_Moderate,BASN,Wind,2050,16460.183449785163,-215299199.52318993,0.0,5355.24066085802,504502490.9007278,184338094.2066786,28.768900846630423,0.3518382511205798,,
BASN_landbasedwind_class3_moderate_7,BASN_landbasedwind_class3_moderate_7,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.0010955882110695568,-14.330293800789804,0.0,0.0002497836567883121,32.693177802511535,10.083016873573795,25.964044326038806,0.5020774379682114,,
BASN_landbasedwind_class3_moderate_7,BASN_landbasedwind_class3_moderate_7,LandbasedWind_Class3_Moderate,BASN,Wind,2040,4074.568766557357,-53295359.46657023,0.0,936.6299999803076,109310841.46339025,34976574.84460263,22.331702335779383,0.49796745771321493,,
BASN_landbasedwind_class3_moderate_7,BASN_landbasedwind_class3_moderate_7,LandbasedWind_Class3_Moderate,BASN,Wind,2050,4074.56871599046,-53295358.80515522,0.0,936.629999991345,109310841.46723114,34976574.844899066,22.331702776267043,0.49796745152738753,,
BASN_landbasedwind_class3_moderate_8,BASN_landbasedwind_class3_moderate_8,LandbasedWind_Class3_Moderate,BASN,Wind,2030,3.934827736768038e-05,-0.5146754679692593,0.0,1.4935683129008532e-05,1.495504508414166,0.6029087208686874,40.24922734265449,0.3015699108088462,,
BASN_landbasedwind_class3_moderate_8,BASN_landbasedwind_class3_moderate_8,LandbasedWind_Class3_Moderate,BASN,Wind,2040,5.996486876668391e-05,-0.7843404834682255,0.0,2.7324541817284738e-05,2.560757197644119,1.0655348397425484,47.3936091643281,0.2512067899123835,,
BASN_landbasedwind_class3_moderate_8,BASN_landbasedwind_class3_moderate_8,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.0002160146521236159,-2.8254716497768957,0.0,9.442027507050586e-05,7.930445015789074,3.3750300404191673,39.256612100454205,0.2618818036567135,,
BASN_landbasedwind_class3_moderate_9,BASN_landbasedwind_class3_moderate_9,LandbasedWind_Class3_Moderate,BASN,Wind,2030,6.391418069010867e-05,-0.8359974834266214,0.0,1.7491020316291525e-05,2.326484145555727,0.70606001710774,34.367125660061575,0.41828227025956327,,
BASN_landbasedwind_class3_moderate_9,BASN_landbasedwind_class3_moderate_9,LandbasedWind_Class3_Moderate,BASN,Wind,2040,2479.9578998175616,-32437849.329613708,0.0,621.6409999311386,73865438.66511771,23213939.913311794,26.06557524769721,0.45665901179965995,,
BASN_landbasedwind_class3_moderate_9,BASN_landbasedwind_class3_moderate_9,LandbasedWind_Class3_Moderate,BASN,Wind,2050,2479.9578508339773,-32437848.688908424,0.0,621.6409999847767,73865438.67336069,23213939.915092453,26.0655760249339,0.4566590027404286,,
BASN_natural_gas_fired_combined_cycle_1,BASN_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,BASN,Naturalgas,2030,2.3876980887439296e-05,0.09865968502689915,0.011460491432858587,1216.1,0.0,16425489.357299998,687921539.7203113,2.247488602195507e-09,,
