gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Hydrogen_CTAvgCF_Moderate,SPPS,Hydrogen,2040,2.9773633011101687e-06,0.014886816505550841,0.0,6.849559384672222e-06,0.31867134413268994,0.14384074707811667,160.34284681965073,0.04975727299364967,0.0,0.0
Hydrogen_CTAvgCF_Moderate,SPPS,Hydrogen,2050,5.735974442442012e-06,0.028679872212210064,0.0,2.1566597926692916e-05,0.939534314485014,0.45289855646055116,247.7543715401835,0.030444787039689045,0.0,0.0
Hydrogen_CTAvgCF_Moderate,SRCA,Hydrogen,2030,2.4725851528225242e-06,0.01236292576411262,0.0,5.1249713463495596e-06,0.24019618212116442,0.10762439827334075,145.67081976831346,0.05522645798747128,0.0,0.0
Hydrogen_CTAvgCF_Moderate,SRCA,Hydrogen,2040,3.1818293404012402e-06,0.015909146702006202,0.0,6.931010230862624e-06,0.32007123223852424,0.14555121484811512,151.3379701652769,0.05254939459007488,0.0,0.0
Hydrogen_CTAvgCF_Moderate,SRCA,Hydrogen,2050,6.0031561345300155e-06,0.030015780672650077,0.0,1.887244949924595e-05,0.8205379427958268,0.39632143948416493,207.70327058139378,0.03641151435993536,0.0,0.0
Hydrogen_CTAvgCF_Moderate,SRCE,Hydrogen,2030,2.479017834207293e-06,0.012395089171036468,0.0,5.020958562958552e-06,0.24364142296890265,0.10544012982212958,145.81445803824033,0.056517167572991,0.0,0.0
Hydrogen_CTAvgCF_Moderate,SRCE,Hydrogen,2040,3.2838422567397865e-06,0.016419211283698932,0.0,8.581080851924532e-06,0.40617473987186936,0.18020269789041515,183.5644351700507,0.0438054017565365,0.0,0.0
Hydrogen_CTAvgCF_Moderate,SRCE,Hydrogen,2050,6.76818367753575e-06,0.03384091838767875,0.0,3.0667229781063795e-05,1.362850451025081,0.6440118254023397,301.5141568318231,0.025263002417081893,0.0,0.0
Hydrogen_CTAvgCF_Moderate,SRSE,Hydrogen,2030,2.4950188170235524e-06,0.012475094085117763,0.0,5.057159381072719e-06,0.24302105501075472,0.1062003470025271,144.96744218141313,0.056474781451826425,0.0,0.0
Hydrogen_CTAvgCF_Moderate,SRSE,Hydrogen,2040,3.2253189811812926e-06,0.016126594905906462,0.0,8.277431731592793e-06,0.38881090739081714,0.17382606636344866,179.44382308759944,0.04460303791048652,0.0,0.0
Hydrogen_CTAvgCF_Moderate,SRSE,Hydrogen,2050,6.1308342775388565e-06,0.030654171387694284,0.0,2.2094890495965062e-05,0.9832796295805144,0.46399270041526625,241.06450027495592,0.0317625307138238,0.0,0.0
Hydrogen_CTAvgCF_Moderate,SRSG,Hydrogen,2030,2.62318664050005e-06,0.013115933202500249,0.0,5.4640222596025336e-06,0.23591221267002843,0.1147444674516532,138.6758409439128,0.054954607020539246,0.0,0.0
Hydrogen_CTAvgCF_Moderate,SRSG,Hydrogen,2040,3.342550425170173e-06,0.01671275212585087,0.0,8.10997000105112e-06,0.34359733271386617,0.17030937002207353,158.7468810840082,0.047178713552523545,0.0,0.0
Hydrogen_CTAvgCF_Moderate,SRSG,Hydrogen,2050,6.253841341755387e-06,0.031269206708776934,0.0,2.2752739708185975e-05,0.9091217815984859,0.47780753387190544,226.77238591107192,0.03146302933802839,0.0,0.0
Hydrogen_CTAvgCF_Moderate,TRE,Hydrogen,2030,2.3940181753738768e-06,0.011970090876869384,0.0,5.179031146998476e-06,0.23496874289091388,0.10875965408696799,148.57802313852585,0.05291347633846373,0.0,0.0
Hydrogen_CTAvgCF_Moderate,TRE,Hydrogen,2040,2.9192449674746443e-06,0.014596224837373219,0.0,7.202682223678713e-06,0.32158286931623115,0.15125632669725297,166.97311335010156,0.04639419679445455,0.0,0.0
Hydrogen_CTAvgCF_Moderate,TRE,Hydrogen,2050,5.64652050695893e-06,0.028232602534794652,0.0,2.880833595497799e-05,1.197232616978814,0.6049750550545379,324.1713675372755,0.022436241775362183,0.0,0.0
Hydrogen_CTAvgCF_Moderate,TRE_WEST,Hydrogen,2030,2.3688454727335804e-06,0.0118442273636679,0.0,5.3520354250232475e-06,0.23011065555337984,0.1123927439254882,149.58663657939195,0.05066465929919467,0.0,0.0
Hydrogen_CTAvgCF_Moderate,TRE_WEST,Hydrogen,2040,2.9501799868590775e-06,0.014750899934295385,0.0,7.473955415125632e-06,0.31587662938982225,0.15695306371763829,165.2714733384321,0.04518407380262002,0.0,0.0
Hydrogen_CTAvgCF_Moderate,TRE_WEST,Hydrogen,2050,5.730274804954404e-06,0.028651374024772018,0.0,2.9066729709469413e-05,1.1397539492198967,0.6104013238988577,310.4225726845714,0.02256662708787572,0.0,0.0
LandbasedWind_Class3_Moderate,BASN,Wind,2030,13673.625016225107,-178851015.2122244,0.0,3269.803360317275,363363079.27537507,131992152.24592742,23.147059827479147,0.4786845434731194,0.0,0.0
LandbasedWind_Class3_Moderate,BASN,Wind,2040,56202.51671003215,-735128918.5672204,0.0,16218.746816197277,1543992818.632963,615544547.7185171,25.34421109882438,0.3966667918920122,0.0,0.0
LandbasedWind_Class3_Moderate,BASN,Wind,2050,74920.67116888319,-979962378.8889921,0.0,22729.72903458719,2061581050.8116274,839665577.6379385,25.644247703410077,0.3773069243763207,0.0,0.0
LandbasedWind_Class3_Moderate,CANO,Wind,2030,0.0008075395100607439,-10.56261679159453,0.0,0.00030390436814743677,60.68573137773083,12.26770762900758,77.26039585413075,0.3041684833090352,0.0,0.0
LandbasedWind_Class3_Moderate,CANO,Wind,2040,0.0032231024870188647,-42.15818053020675,0.0,0.0010153696255409555,174.7445393227506,38.83542747345526,53.18533523411221,0.3633601719760533,0.0,0.0
LandbasedWind_Class3_Moderate,CANO,Wind,2050,2636.322133913666,-34483093.51159075,0.0,613.2056194159501,88310934.64415368,21107767.71457146,28.42429909576004,0.49212986882060766,0.0,0.0
LandbasedWind_Class3_Moderate,CASO,Wind,2030,319.8342200715328,-4183431.5985356495,0.0,59.97442613265181,8122470.598735685,2420987.659696756,19.88538518009215,0.6104445236190622,0.0,0.0
LandbasedWind_Class3_Moderate,CASO,Wind,2040,814.3243245795007,-10651362.16549987,0.0,200.8511267696794,25310882.062910724,7681746.290944825,27.435341809164573,0.4640988688646093,0.0,0.0
LandbasedWind_Class3_Moderate,CASO,Wind,2050,2753.1495410106736,-36011195.996419616,0.0,782.5291944344841,85726596.23806679,27704268.733006008,28.120400952224564,0.402732452557529,0.0,0.0
LandbasedWind_Class3_Moderate,FRCC,Wind,2030,0.0006404063313196368,-8.37651481366085,0.0,0.0003140668510338841,29.937192072220732,12.6779365756848,53.46389028305166,0.2334107700430992,0.0,0.0
LandbasedWind_Class3_Moderate,FRCC,Wind,2040,21929.100731561797,-286832637.5688283,0.0,7620.650273076133,657017498.2897935,284577944.0966503,29.85816941755564,0.3293943652595887,0.0,0.0
LandbasedWind_Class3_Moderate,FRCC,Wind,2050,28072.712547246032,-367191080.1179781,0.0,10534.1194526881,834389615.9544971,384865380.1952034,30.35203365537653,0.30505174564202303,0.0,0.0
LandbasedWind_Class3_Moderate,ISNE,Wind,2030,11644.181871606655,-152305898.88061503,0.0,2639.2137901533224,392659395.12880325,106537143.06711917,29.79089841950774,0.5050353561673068,0.0,0.0
LandbasedWind_Class3_Moderate,ISNE,Wind,2040,10917.393067985311,-142799501.3292479,0.0,2639.214205580357,392659444.0360655,106537158.5796197,32.644890503352244,0.4735127542168275,0.0,0.0
LandbasedWind_Class3_Moderate,ISNE,Wind,2050,23349.940996905054,-305417228.2395181,0.0,5990.794828963594,791381560.6466633,221905266.79563722,30.315691131579637,0.4461580320541719,0.0,0.0
LandbasedWind_Class3_Moderate,MISC,Wind,2030,1050.6605130839812,-13742639.511138473,0.0,237.73614299133192,22487193.321758814,9596694.884131094,17.456874476908595,0.5058882270138576,0.0,0.0
LandbasedWind_Class3_Moderate,MISC,Wind,2040,89007.41373300401,-1164216971.6276925,0.0,24943.84997664768,1774254627.6026282,932197103.7734526,17.327037097995433,0.40846050585077603,0.0,0.0
LandbasedWind_Class3_Moderate,MISC,Wind,2050,114055.94665056867,-1491851782.1894383,0.0,31965.825993290688,2316792332.5311947,1173907562.2146754,17.52515472674362,0.4084316388931191,0.0,0.0
LandbasedWind_Class3_Moderate,MISE,Wind,2030,0.005189081127378112,-67.87318114610571,0.0,0.001462041872816715,152.05589044012046,59.018244279992345,27.596591777774393,0.40627305915899126,0.0,0.0
LandbasedWind_Class3_Moderate,MISE,Wind,2040,17842.526287623183,-233380243.84211123,0.0,4582.44155923066,412467896.21963376,171122119.56715697,19.62781314143891,0.44570425983631917,0.0,0.0
LandbasedWind_Class3_Moderate,MISE,Wind,2050,19245.565899382826,-251732001.96392733,0.0,4951.2975634578315,453862928.4092846,183818880.94242373,20.05395993059148,0.44493752321048813,0.0,0.0
LandbasedWind_Class3_Moderate,MISS,Wind,2030,0.0016167130902311761,-21.146607220223785,0.0,0.0007355262206556966,67.38296750674559,29.690986949208504,46.964020823802045,0.2516066816023689,0.0,0.0
LandbasedWind_Class3_Moderate,MISS,Wind,2040,14010.709516199962,-183260080.47189552,0.0,4631.413567533455,301436839.8840573,172950879.07548198,20.778936152450083,0.3462852076016721,0.0,0.0
LandbasedWind_Class3_Moderate,MISS,Wind,2050,26802.528804255737,-350577076.759665,0.0,9277.102634177725,595753538.5984361,332864788.12345576,21.566668361175115,0.33071263282290103,0.0,0.0
LandbasedWind_Class3_Moderate,MISW,Wind,2030,0.0025241756709832247,-33.01621777646058,0.0,0.000835923609879035,83.53792085825336,33.743728359987,33.38334665469478,0.34565302303065193,0.0,0.0
LandbasedWind_Class3_Moderate,MISW,Wind,2040,60364.024724871146,-789561443.4013146,0.0,16368.977097189887,1295670382.115511,611266714.2677628,18.51062214745894,0.42212786565708404,0.0,0.0
