generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
SPPN_natural_gas_fired_combustion_turbine_2,SPPN_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,SPPN,Naturalgas,2030,3.033224588986519e-06,0.016012392605259836,0.0017254687954309082,2094.0,0.0,22865661.246,7538400336.406484,1.6581173561620103e-10,,
SPPN_natural_gas_fired_combustion_turbine_2,SPPN_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,SPPN,Naturalgas,2040,389.5373221788373,2056367.5237820826,221590.74422506848,2094.0,0.0,22865661.246,63.97853902774516,0.021294123657141225,,
SPPN_natural_gas_fired_combustion_turbine_2,SPPN_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,SPPN,Naturalgas,2050,557.9535813616778,2945436.956008297,317395.38754700974,1895.2,0.0,20694842.976800002,42.369617693132334,0.03370003845758096,,
SPPN_natural_gas_internal_combustion_engine_1,SPPN_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,SPPN,Naturalgas,2030,101.76047930831447,467182.36050447176,48195.14287251716,401.80000000000007,0.0,8437800.0,87.50924151530484,0.028990558771105363,,
SPPN_natural_gas_internal_combustion_engine_1,SPPN_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,SPPN,Naturalgas,2040,125.97660397920252,578358.5888685188,59664.22788730029,341.4000000000001,0.0,7169400.000000001,61.50156730806616,0.0422390123232078,,
SPPN_natural_gas_internal_combustion_engine_1,SPPN_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,SPPN,Naturalgas,2050,139.79980167872426,641820.8895070232,66211.08176035456,327.4000000000001,0.0,6875400.000000001,53.77132727829218,0.04887820571513749,,
SPPN_natural_gas_steam_turbine_1,SPPN_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,SPPN,Naturalgas,2030,2.340002557048032,2471.0427002427223,1143.518533584881,7.5,0.0,384772.5,165.48851262314838,0.03571432474127033,,
SPPN_natural_gas_steam_turbine_1,SPPN_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,SPPN,Naturalgas,2040,3.060005077602227,3231.365361947951,1495.371237335858,7.5,0.0,384772.5,126.79843840846885,0.04670337420027819,,
SPPN_natural_gas_steam_turbine_1,SPPN_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,SPPN,Naturalgas,2050,3.9825087163362807,4205.5292044511125,1946.1827140218766,7.5,0.0,384772.5,97.67160775037613,0.06078310006618255,,
SPPN_naturalgas_ccavgcf_moderate_0,SPPN_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,SPPN,Naturalgas,2030,1.6467988292919906e-06,0.0032935976585839813,0.000555731367811002,3.0909961694783903e-06,0.16154265129403553,0.08654789274539493,152.65018241851203,0.06098590281641158,,
