GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,BuildGen,BuildStorageEnergy,GenCapitalOutlay
SRSG_biomass_1,2050,Biomass,SRSG,Waste_biomass,.,.,.
SRSG_biomass_2,2030,Biomass,SRSG,Waste_biomass,.,.,.
SRSG_biomass_2,2040,Biomass,SRSG,Waste_biomass,.,.,.
SRSG_biomass_2,2050,Biomass,SRSG,Waste_biomass,.,.,.
SRSG_conventional_hydroelectric_1,2030,Conventional Hydroelectric,SRSG,Water,.,.,.
SRSG_conventional_hydroelectric_1,2040,Conventional Hydroelectric,SRSG,Water,.,.,.
SRSG_conventional_hydroelectric_1,2050,Conventional Hydroelectric,SRSG,Water,.,.,.
SRSG_conventional_steam_coal_1,2030,Conventional Steam Coal,SRSG,Coal,.,.,.
SRSG_conventional_steam_coal_1,2040,Conventional Steam Coal,SRSG,Coal,.,.,.
SRSG_conventional_steam_coal_1,2050,Conventional Steam Coal,SRSG,Coal,.,.,.
SRSG_conventional_steam_coal_2,2030,Conventional Steam Coal,SRSG,Coal,.,.,.
SRSG_conventional_steam_coal_2,2040,Conventional Steam Coal,SRSG,Coal,.,.,.
SRSG_geothermal_1,2030,Geothermal,SRSG,Heat,.,.,.
SRSG_geothermal_1,2040,Geothermal,SRSG,Heat,.,.,.
SRSG_geothermal_1,2050,Geothermal,SRSG,Heat,.,.,.
SRSG_hydroelectric_pumped_storage_1,2030,Hydroelectric Pumped Storage,SRSG,Electricity,.,.,.
SRSG_hydroelectric_pumped_storage_1,2040,Hydroelectric Pumped Storage,SRSG,Electricity,.,.,.
SRSG_hydroelectric_pumped_storage_1,2050,Hydroelectric Pumped Storage,SRSG,Electricity,.,.,.
SRSG_natural_gas_fired_combined_cycle_1,2030,Natural Gas Fired Combined Cycle,SRSG,Naturalgas,.,.,.
SRSG_natural_gas_fired_combined_cycle_1,2040,Natural Gas Fired Combined Cycle,SRSG,Naturalgas,.,.,.
SRSG_natural_gas_fired_combined_cycle_1,2050,Natural Gas Fired Combined Cycle,SRSG,Naturalgas,.,.,.
SRSG_natural_gas_fired_combined_cycle_2,2030,Natural Gas Fired Combined Cycle,SRSG,Naturalgas,.,.,.
SRSG_natural_gas_fired_combined_cycle_2,2040,Natural Gas Fired Combined Cycle,SRSG,Naturalgas,.,.,.
SRSG_natural_gas_fired_combined_cycle_2,2050,Natural Gas Fired Combined Cycle,SRSG,Naturalgas,.,.,.
SRSG_natural_gas_fired_combustion_turbine_1,2030,Natural Gas Fired Combustion Turbine,SRSG,Naturalgas,.,.,.
SRSG_natural_gas_fired_combustion_turbine_1,2040,Natural Gas Fired Combustion Turbine,SRSG,Naturalgas,.,.,.
SRSG_natural_gas_fired_combustion_turbine_1,2050,Natural Gas Fired Combustion Turbine,SRSG,Naturalgas,.,.,.
SRSG_natural_gas_fired_combustion_turbine_2,2030,Natural Gas Fired Combustion Turbine,SRSG,Naturalgas,.,.,.
SRSG_natural_gas_fired_combustion_turbine_2,2040,Natural Gas Fired Combustion Turbine,SRSG,Naturalgas,.,.,.
SRSG_natural_gas_fired_combustion_turbine_2,2050,Natural Gas Fired Combustion Turbine,SRSG,Naturalgas,.,.,.
SRSG_natural_gas_internal_combustion_engine_1,2030,Natural Gas Internal Combustion Engine,SRSG,Naturalgas,.,.,.
SRSG_natural_gas_internal_combustion_engine_1,2040,Natural Gas Internal Combustion Engine,SRSG,Naturalgas,.,.,.
SRSG_natural_gas_internal_combustion_engine_1,2050,Natural Gas Internal Combustion Engine,SRSG,Naturalgas,.,.,.
SRSG_natural_gas_steam_turbine_1,2030,Natural Gas Steam Turbine,SRSG,Naturalgas,.,.,.
SRSG_nuclear_1,2030,Nuclear,SRSG,Uranium,.,.,.
SRSG_nuclear_1,2040,Nuclear,SRSG,Uranium,.,.,.
SRSG_nuclear_1,2050,Nuclear,SRSG,Uranium,.,.,.
SRSG_onshore_wind_turbine_1,2030,Onshore Wind Turbine,SRSG,Wind,.,.,.
SRSG_onshore_wind_turbine_1,2040,Onshore Wind Turbine,SRSG,Wind,.,.,.
SRSG_onshore_wind_turbine_1,2050,Onshore Wind Turbine,SRSG,Wind,.,.,.
SRSG_petroleum_liquids_1,2030,Petroleum Liquids,SRSG,Distillate,.,.,.
SRSG_small_hydroelectric_1,2030,Small Hydroelectric,SRSG,Water,.,.,.
SRSG_small_hydroelectric_1,2040,Small Hydroelectric,SRSG,Water,.,.,.
SRSG_small_hydroelectric_1,2050,Small Hydroelectric,SRSG,Water,.,.,.
SRSG_solar_photovoltaic_1,2030,Solar Photovoltaic,SRSG,Solar,.,.,.
SRSG_solar_photovoltaic_1,2040,Solar Photovoltaic,SRSG,Solar,.,.,.
SRSG_solar_photovoltaic_1,2050,Solar Photovoltaic,SRSG,Solar,.,.,.
TRE_batteries_1,2030,Batteries,TRE,Electricity,.,.,.
TRE_batteries_1,2040,Batteries,TRE,Electricity,.,.,.
TRE_biomass_1,2030,Biomass,TRE,Waste_biomass,.,.,.
TRE_biomass_1,2040,Biomass,TRE,Waste_biomass,.,.,.
TRE_biomass_1,2050,Biomass,TRE,Waste_biomass,.,.,.
TRE_biomass_2,2030,Biomass,TRE,Waste_biomass,.,.,.
TRE_biomass_2,2040,Biomass,TRE,Waste_biomass,.,.,.
TRE_biomass_2,2050,Biomass,TRE,Waste_biomass,.,.,.
TRE_conventional_hydroelectric_1,2030,Conventional Hydroelectric,TRE,Water,.,.,.
TRE_conventional_hydroelectric_1,2040,Conventional Hydroelectric,TRE,Water,.,.,.
TRE_conventional_hydroelectric_1,2050,Conventional Hydroelectric,TRE,Water,.,.,.
TRE_conventional_steam_coal_1,2030,Conventional Steam Coal,TRE,Coal,.,.,.
TRE_conventional_steam_coal_1,2040,Conventional Steam Coal,TRE,Coal,.,.,.
TRE_conventional_steam_coal_1,2050,Conventional Steam Coal,TRE,Coal,.,.,.
TRE_conventional_steam_coal_2,2030,Conventional Steam Coal,TRE,Coal,.,.,.
TRE_conventional_steam_coal_2,2040,Conventional Steam Coal,TRE,Coal,.,.,.
TRE_conventional_steam_coal_2,2050,Conventional Steam Coal,TRE,Coal,.,.,.
TRE_natural_gas_fired_combined_cycle_1,2030,Natural Gas Fired Combined Cycle,TRE,Naturalgas,.,.,.
TRE_natural_gas_fired_combined_cycle_1,2040,Natural Gas Fired Combined Cycle,TRE,Naturalgas,.,.,.
TRE_natural_gas_fired_combined_cycle_1,2050,Natural Gas Fired Combined Cycle,TRE,Naturalgas,.,.,.
TRE_natural_gas_fired_combined_cycle_2,2030,Natural Gas Fired Combined Cycle,TRE,Naturalgas,.,.,.
TRE_natural_gas_fired_combined_cycle_2,2040,Natural Gas Fired Combined Cycle,TRE,Naturalgas,.,.,.
TRE_natural_gas_fired_combined_cycle_2,2050,Natural Gas Fired Combined Cycle,TRE,Naturalgas,.,.,.
TRE_natural_gas_fired_combustion_turbine_1,2030,Natural Gas Fired Combustion Turbine,TRE,Naturalgas,.,.,.
TRE_natural_gas_fired_combustion_turbine_1,2040,Natural Gas Fired Combustion Turbine,TRE,Naturalgas,.,.,.
TRE_natural_gas_fired_combustion_turbine_1,2050,Natural Gas Fired Combustion Turbine,TRE,Naturalgas,.,.,.
TRE_natural_gas_fired_combustion_turbine_2,2030,Natural Gas Fired Combustion Turbine,TRE,Naturalgas,.,.,.
TRE_natural_gas_fired_combustion_turbine_2,2040,Natural Gas Fired Combustion Turbine,TRE,Naturalgas,.,.,.
TRE_natural_gas_fired_combustion_turbine_2,2050,Natural Gas Fired Combustion Turbine,TRE,Naturalgas,.,.,.
TRE_natural_gas_internal_combustion_engine_1,2030,Natural Gas Internal Combustion Engine,TRE,Naturalgas,.,.,.
TRE_natural_gas_internal_combustion_engine_1,2040,Natural Gas Internal Combustion Engine,TRE,Naturalgas,.,.,.
TRE_natural_gas_internal_combustion_engine_1,2050,Natural Gas Internal Combustion Engine,TRE,Naturalgas,.,.,.
TRE_natural_gas_steam_turbine_1,2030,Natural Gas Steam Turbine,TRE,Naturalgas,.,.,.
TRE_natural_gas_steam_turbine_1,2040,Natural Gas Steam Turbine,TRE,Naturalgas,.,.,.
TRE_natural_gas_steam_turbine_1,2050,Natural Gas Steam Turbine,TRE,Naturalgas,.,.,.
TRE_nuclear_1,2030,Nuclear,TRE,Uranium,.,.,.
TRE_nuclear_1,2040,Nuclear,TRE,Uranium,.,.,.
TRE_nuclear_1,2050,Nuclear,TRE,Uranium,.,.,.
TRE_onshore_wind_turbine_1,2030,Onshore Wind Turbine,TRE,Wind,.,.,.
TRE_onshore_wind_turbine_1,2040,Onshore Wind Turbine,TRE,Wind,.,.,.
TRE_onshore_wind_turbine_1,2050,Onshore Wind Turbine,TRE,Wind,.,.,.
TRE_petroleum_liquids_1,2030,Petroleum Liquids,TRE,Distillate,.,.,.
TRE_petroleum_liquids_1,2040,Petroleum Liquids,TRE,Distillate,.,.,.
TRE_petroleum_liquids_1,2050,Petroleum Liquids,TRE,Distillate,.,.,.
TRE_small_hydroelectric_1,2030,Small Hydroelectric,TRE,Water,.,.,.
TRE_small_hydroelectric_1,2040,Small Hydroelectric,TRE,Water,.,.,.
TRE_small_hydroelectric_1,2050,Small Hydroelectric,TRE,Water,.,.,.
TRE_solar_photovoltaic_1,2030,Solar Photovoltaic,TRE,Solar,.,.,.
TRE_solar_photovoltaic_1,2040,Solar Photovoltaic,TRE,Solar,.,.,.
TRE_solar_photovoltaic_1,2050,Solar Photovoltaic,TRE,Solar,.,.,.
TRE_WEST_batteries_1,2030,Batteries,TRE_WEST,Electricity,.,.,.
TRE_WEST_natural_gas_fired_combined_cycle_1,2030,Natural Gas Fired Combined Cycle,TRE_WEST,Naturalgas,.,.,.
TRE_WEST_natural_gas_fired_combined_cycle_1,2040,Natural Gas Fired Combined Cycle,TRE_WEST,Naturalgas,.,.,.
TRE_WEST_natural_gas_fired_combined_cycle_1,2050,Natural Gas Fired Combined Cycle,TRE_WEST,Naturalgas,.,.,.
TRE_WEST_natural_gas_fired_combined_cycle_2,2030,Natural Gas Fired Combined Cycle,TRE_WEST,Naturalgas,.,.,.
TRE_WEST_natural_gas_fired_combined_cycle_2,2040,Natural Gas Fired Combined Cycle,TRE_WEST,Naturalgas,.,.,.
TRE_WEST_natural_gas_fired_combined_cycle_2,2050,Natural Gas Fired Combined Cycle,TRE_WEST,Naturalgas,.,.,.
TRE_WEST_natural_gas_fired_combustion_turbine_1,2030,Natural Gas Fired Combustion Turbine,TRE_WEST,Naturalgas,.,.,.
TRE_WEST_natural_gas_fired_combustion_turbine_1,2040,Natural Gas Fired Combustion Turbine,TRE_WEST,Naturalgas,.,.,.
TRE_WEST_natural_gas_fired_combustion_turbine_2,2030,Natural Gas Fired Combustion Turbine,TRE_WEST,Naturalgas,.,.,.
TRE_WEST_natural_gas_fired_combustion_turbine_2,2040,Natural Gas Fired Combustion Turbine,TRE_WEST,Naturalgas,.,.,.
TRE_WEST_natural_gas_fired_combustion_turbine_2,2050,Natural Gas Fired Combustion Turbine,TRE_WEST,Naturalgas,.,.,.
TRE_WEST_natural_gas_internal_combustion_engine_1,2030,Natural Gas Internal Combustion Engine,TRE_WEST,Naturalgas,.,.,.
TRE_WEST_natural_gas_internal_combustion_engine_1,2040,Natural Gas Internal Combustion Engine,TRE_WEST,Naturalgas,.,.,.
TRE_WEST_natural_gas_internal_combustion_engine_1,2050,Natural Gas Internal Combustion Engine,TRE_WEST,Naturalgas,.,.,.
TRE_WEST_onshore_wind_turbine_1,2030,Onshore Wind Turbine,TRE_WEST,Wind,.,.,.
TRE_WEST_onshore_wind_turbine_1,2040,Onshore Wind Turbine,TRE_WEST,Wind,.,.,.
TRE_WEST_onshore_wind_turbine_1,2050,Onshore Wind Turbine,TRE_WEST,Wind,.,.,.
TRE_WEST_petroleum_liquids_1,2030,Petroleum Liquids,TRE_WEST,Distillate,.,.,.
TRE_WEST_petroleum_liquids_1,2040,Petroleum Liquids,TRE_WEST,Distillate,.,.,.
TRE_WEST_petroleum_liquids_1,2050,Petroleum Liquids,TRE_WEST,Distillate,.,.,.
TRE_WEST_solar_photovoltaic_1,2030,Solar Photovoltaic,TRE_WEST,Solar,.,.,.
TRE_WEST_solar_photovoltaic_1,2040,Solar Photovoltaic,TRE_WEST,Solar,.,.,.
TRE_WEST_solar_photovoltaic_1,2050,Solar Photovoltaic,TRE_WEST,Solar,.,.,.
BASN_distributed_generation_1,2030,distributed_generation,BASN,Solar,.,.,.
BASN_distributed_generation_1,2040,distributed_generation,BASN,Solar,.,.,.
BASN_distributed_generation_1,2050,distributed_generation,BASN,Solar,.,.,.
CANO_distributed_generation_1,2030,distributed_generation,CANO,Solar,.,.,.
CANO_distributed_generation_1,2040,distributed_generation,CANO,Solar,.,.,.
CANO_distributed_generation_1,2050,distributed_generation,CANO,Solar,.,.,.
CASO_distributed_generation_1,2030,distributed_generation,CASO,Solar,.,.,.
CASO_distributed_generation_1,2040,distributed_generation,CASO,Solar,.,.,.
CASO_distributed_generation_1,2050,distributed_generation,CASO,Solar,.,.,.
FRCC_distributed_generation_1,2030,distributed_generation,FRCC,Solar,.,.,.
FRCC_distributed_generation_1,2040,distributed_generation,FRCC,Solar,.,.,.
FRCC_distributed_generation_1,2050,distributed_generation,FRCC,Solar,.,.,.
ISNE_distributed_generation_1,2030,distributed_generation,ISNE,Solar,.,.,.
ISNE_distributed_generation_1,2040,distributed_generation,ISNE,Solar,.,.,.
ISNE_distributed_generation_1,2050,distributed_generation,ISNE,Solar,.,.,.
MISC_distributed_generation_1,2030,distributed_generation,MISC,Solar,.,.,.
MISC_distributed_generation_1,2040,distributed_generation,MISC,Solar,.,.,.
MISC_distributed_generation_1,2050,distributed_generation,MISC,Solar,.,.,.
MISE_distributed_generation_1,2030,distributed_generation,MISE,Solar,.,.,.
MISE_distributed_generation_1,2040,distributed_generation,MISE,Solar,.,.,.
MISE_distributed_generation_1,2050,distributed_generation,MISE,Solar,.,.,.
MISS_distributed_generation_1,2030,distributed_generation,MISS,Solar,.,.,.
MISS_distributed_generation_1,2040,distributed_generation,MISS,Solar,.,.,.
MISS_distributed_generation_1,2050,distributed_generation,MISS,Solar,.,.,.
MISW_distributed_generation_1,2030,distributed_generation,MISW,Solar,.,.,.
MISW_distributed_generation_1,2040,distributed_generation,MISW,Solar,.,.,.
MISW_distributed_generation_1,2050,distributed_generation,MISW,Solar,.,.,.
NWPP_distributed_generation_1,2030,distributed_generation,NWPP,Solar,.,.,.
NWPP_distributed_generation_1,2040,distributed_generation,NWPP,Solar,.,.,.
NWPP_distributed_generation_1,2050,distributed_generation,NWPP,Solar,.,.,.
NYCW_distributed_generation_1,2030,distributed_generation,NYCW,Solar,.,.,.
NYCW_distributed_generation_1,2040,distributed_generation,NYCW,Solar,.,.,.
NYCW_distributed_generation_1,2050,distributed_generation,NYCW,Solar,.,.,.
NYUP_distributed_generation_1,2030,distributed_generation,NYUP,Solar,.,.,.
NYUP_distributed_generation_1,2040,distributed_generation,NYUP,Solar,.,.,.
NYUP_distributed_generation_1,2050,distributed_generation,NYUP,Solar,.,.,.
PJMC_distributed_generation_1,2030,distributed_generation,PJMC,Solar,.,.,.
PJMC_distributed_generation_1,2040,distributed_generation,PJMC,Solar,.,.,.
PJMC_distributed_generation_1,2050,distributed_generation,PJMC,Solar,.,.,.
PJMD_distributed_generation_1,2030,distributed_generation,PJMD,Solar,.,.,.
PJMD_distributed_generation_1,2040,distributed_generation,PJMD,Solar,.,.,.
PJMD_distributed_generation_1,2050,distributed_generation,PJMD,Solar,.,.,.
PJME_distributed_generation_1,2030,distributed_generation,PJME,Solar,.,.,.
PJME_distributed_generation_1,2040,distributed_generation,PJME,Solar,.,.,.
PJME_distributed_generation_1,2050,distributed_generation,PJME,Solar,.,.,.
PJMW_distributed_generation_1,2030,distributed_generation,PJMW,Solar,.,.,.
PJMW_distributed_generation_1,2040,distributed_generation,PJMW,Solar,.,.,.
PJMW_distributed_generation_1,2050,distributed_generation,PJMW,Solar,.,.,.
RMRG_distributed_generation_1,2030,distributed_generation,RMRG,Solar,.,.,.
RMRG_distributed_generation_1,2040,distributed_generation,RMRG,Solar,.,.,.
RMRG_distributed_generation_1,2050,distributed_generation,RMRG,Solar,.,.,.
SPPC_distributed_generation_1,2030,distributed_generation,SPPC,Solar,.,.,.
SPPC_distributed_generation_1,2040,distributed_generation,SPPC,Solar,.,.,.
SPPC_distributed_generation_1,2050,distributed_generation,SPPC,Solar,.,.,.
SPPN_distributed_generation_1,2030,distributed_generation,SPPN,Solar,.,.,.
SPPN_distributed_generation_1,2040,distributed_generation,SPPN,Solar,.,.,.
SPPN_distributed_generation_1,2050,distributed_generation,SPPN,Solar,.,.,.
SPPS_distributed_generation_1,2030,distributed_generation,SPPS,Solar,.,.,.
SPPS_distributed_generation_1,2040,distributed_generation,SPPS,Solar,.,.,.
SPPS_distributed_generation_1,2050,distributed_generation,SPPS,Solar,.,.,.
SRCA_distributed_generation_1,2030,distributed_generation,SRCA,Solar,.,.,.
SRCA_distributed_generation_1,2040,distributed_generation,SRCA,Solar,.,.,.
SRCA_distributed_generation_1,2050,distributed_generation,SRCA,Solar,.,.,.
SRCE_distributed_generation_1,2030,distributed_generation,SRCE,Solar,.,.,.
SRCE_distributed_generation_1,2040,distributed_generation,SRCE,Solar,.,.,.
SRCE_distributed_generation_1,2050,distributed_generation,SRCE,Solar,.,.,.
SRSE_distributed_generation_1,2030,distributed_generation,SRSE,Solar,.,.,.
SRSE_distributed_generation_1,2040,distributed_generation,SRSE,Solar,.,.,.
SRSE_distributed_generation_1,2050,distributed_generation,SRSE,Solar,.,.,.
SRSG_distributed_generation_1,2030,distributed_generation,SRSG,Solar,.,.,.
SRSG_distributed_generation_1,2040,distributed_generation,SRSG,Solar,.,.,.
SRSG_distributed_generation_1,2050,distributed_generation,SRSG,Solar,.,.,.
TRE_distributed_generation_1,2030,distributed_generation,TRE,Solar,.,.,.
TRE_distributed_generation_1,2040,distributed_generation,TRE,Solar,.,.,.
TRE_distributed_generation_1,2050,distributed_generation,TRE,Solar,.,.,.
TRE_WEST_distributed_generation_1,2030,distributed_generation,TRE_WEST,Solar,.,.,.
TRE_WEST_distributed_generation_1,2040,distributed_generation,TRE_WEST,Solar,.,.,.
TRE_WEST_distributed_generation_1,2050,distributed_generation,TRE_WEST,Solar,.,.,.
BASN_naturalgas_ccavgcf_moderate_0,2030,NaturalGas_CCAvgCF_Moderate,BASN,Naturalgas,8.61291e-06,.,7.84504
BASN_naturalgas_ccavgcf_moderate_0,2040,NaturalGas_CCAvgCF_Moderate,BASN,Naturalgas,2.77381e-06,.,2.41549
BASN_naturalgas_ccavgcf_moderate_0,2050,NaturalGas_CCAvgCF_Moderate,BASN,Naturalgas,8.22344e-06,.,6.87521
BASN_naturalgas_ctavgcf_moderate_0,2030,NaturalGas_CTAvgCF_Moderate,BASN,Naturalgas,1.03651e-05,.,8.21888
BASN_naturalgas_ctavgcf_moderate_0,2040,NaturalGas_CTAvgCF_Moderate,BASN,Naturalgas,3.51919e-06,.,2.62059
BASN_naturalgas_ctavgcf_moderate_0,2050,NaturalGas_CTAvgCF_Moderate,BASN,Naturalgas,1.0332e-05,.,7.31052
BASN_battery_moderate_0,2030,Battery_*_Moderate,BASN,Electricity,9.85548e-05,0.000360501,99.6529
BASN_battery_moderate_0,2040,Battery_*_Moderate,BASN,Electricity,4951.59,25216.7,5.07452e+09
BASN_battery_moderate_0,2050,Battery_*_Moderate,BASN,Electricity,12357.4,63464.6,1.10349e+10
BASN_nuclear_nuclear_moderate_0,2030,Nuclear_Nuclear_Moderate,BASN,Uranium,7.09155e-06,.,55.9419
BASN_nuclear_nuclear_moderate_0,2040,Nuclear_Nuclear_Moderate,BASN,Uranium,1.3558e-06,.,10.1883
BASN_nuclear_nuclear_moderate_0,2050,Nuclear_Nuclear_Moderate,BASN,Uranium,8.89721e-06,.,62.3108
BASN_hydrogen_ctavgcf_moderate_0,2030,Hydrogen_CTAvgCF_Moderate,BASN,Hydrogen,1.10078e-05,.,9.55364
BASN_hydrogen_ctavgcf_moderate_0,2040,Hydrogen_CTAvgCF_Moderate,BASN,Hydrogen,5.04823e-06,.,4.11325
BASN_hydrogen_ctavgcf_moderate_0,2050,Hydrogen_CTAvgCF_Moderate,BASN,Hydrogen,1.62394e-05,.,12.569
BASN_hydrogen_ccavgcf_moderate_0,2030,Hydrogen_CCAvgCF_Moderate,BASN,Hydrogen,1.93566e-05,.,19.3101
BASN_hydrogen_ccavgcf_moderate_0,2040,Hydrogen_CCAvgCF_Moderate,BASN,Hydrogen,9.90331e-05,.,94.4351
BASN_hydrogen_ccavgcf_moderate_0,2050,Hydrogen_CCAvgCF_Moderate,BASN,Hydrogen,0.00233594,.,2138.13
