TRANSMISSION_LINE,PERIOD,trans_lz1,trans_lz2,trans_dbid,trans_length_km,trans_efficiency,trans_derating_factor,TxCapacityNameplate,TxCapacityNameplateAvailable,TotalAnnualCost
9-6,2040,MISW,MISC,7,1370.4981771620598,0.8979094653249757,0.95,1655.000000036008,1572.2500000342075,145174827.15979594
9-6,2050,MISW,MISC,7,1370.4981771620598,0.8979094653249757,0.95,1655.0000000615896,1572.25000005851,145174827.16203994
9-19,2030,MISW,SPPN,8,1014.1486283848258,0.9329095304287599,0.95,5512.000001448392,5236.400001375972,355981407.1651331
9-19,2040,MISW,SPPN,8,1014.1486283848258,0.9329095304287599,0.95,5512.000002284492,5236.400002170268,355981407.21913093
9-19,2050,MISW,SPPN,8,1014.1486283848258,0.9329095304287599,0.95,5512.000002681327,5236.400002547261,355981407.2447597
9-18,2030,MISW,SPPC,9,1195.0293103479462,0.9225993318813966,0.95,0.00033490048706874255,0.0003181554627153054,23.434094822046657
9-18,2040,MISW,SPPC,9,1195.0293103479462,0.9225993318813966,0.95,251.14893116571926,238.5914846074333,17573721.43261491
9-18,2050,MISW,SPPC,9,1195.0293103479462,0.9225993318813966,0.95,251.14893160980156,238.59148502931149,17573721.463688817
7-6,2030,MISE,MISC,10,993.3851724175372,0.9259966673153565,0.95,3511.681601253933,3336.097521191236,209530779.23412254
7-6,2040,MISE,MISC,10,993.3851724175372,0.9259966673153565,0.95,5768.578024952581,5480.149123704951,344192551.00164986
7-6,2050,MISE,MISC,10,993.3851724175372,0.9259966673153565,0.95,6820.53245876011,6479.505835822104,406959298.4641124
7-16,2030,MISE,PJMW,11,672.2944948093907,0.9124339212689138,0.95,2662.000000008203,2528.900000007793,137883556.4087752
7-16,2040,MISE,PJMW,11,672.2944948093907,0.9124339212689138,0.95,2662.000000018468,2528.9000000175447,137883556.4093069
7-16,2050,MISE,PJMW,11,672.2944948093907,0.9124339212689138,0.95,2662.0000009312785,2528.9000008847142,137883556.4565877
13-6,2030,PJMC,MISC,12,626.2046711986147,0.9533516120098756,0.95,5244.000000158996,4981.800000151046,191091551.0758597
13-6,2040,PJMC,MISC,12,626.2046711986147,0.9533516120098756,0.95,5244.000000196672,4981.800000186838,191091551.0772326
13-6,2050,PJMC,MISC,12,626.2046711986147,0.9533516120098756,0.95,5244.000000306497,4981.800000291172,191091551.08123463
13-16,2030,PJMC,PJMW,13,484.9526117173539,0.9263947470467947,0.95,10979.99999715164,10430.999997294059,404913862.6074913
13-16,2040,PJMC,PJMW,13,484.9526117173539,0.9263947470467947,0.95,11630.314996282223,11048.79924646811,428895789.59090304
13-16,2050,PJMC,PJMW,13,484.9526117173539,0.9263947470467947,0.95,11910.065373882688,11314.562105188554,439212256.4387622
6-19,2030,MISC,SPPN,14,919.2234841721058,0.9410931721523927,0.95,9999.999710512977,9499.999724987327,522088253.8046718
6-19,2040,MISC,SPPN,14,919.2234841721058,0.9410931721523927,0.95,9999.999710963775,9499.999725415586,522088253.82820743
6-19,2050,MISC,SPPN,14,919.2234841721058,0.9410931721523927,0.95,9999.999711497157,9499.9997259223,522088253.8560547
6-18,2030,MISC,SPPC,15,696.0754685319118,0.9481500944878907,0.95,7859.417048557061,7466.446196129208,328930817.13641626
6-18,2040,MISC,SPPC,15,696.0754685319118,0.9481500944878907,0.95,7859.4179491719615,7466.447051713363,328930854.82877856
6-18,2050,MISC,SPPC,15,696.0754685319118,0.9481500944878907,0.95,7859.417949686138,7466.447052201831,328930854.8502978
6-20,2030,MISC,SPPS,16,1164.3004320004338,0.9271267398789302,0.95,9375.614912017483,8906.83416641661,546623322.5719391
6-20,2040,MISC,SPPS,16,1164.3004320004338,0.9271267398789302,0.95,18904.40977588481,17959.18928709057,1102177444.351965
6-20,2050,MISC,SPPS,16,1164.3004320004338,0.9271267398789302,0.95,21180.77300329325,20121.734353128584,1234895483.9070716
6-8,2030,MISC,MISS,17,1432.2313664952487,0.9118546781113521,0.95,1039.0000000189395,987.0500000179925,69279036.61080736
6-8,2040,MISC,MISS,17,1432.2313664952487,0.9118546781113521,0.95,1039.0000000291377,987.0500000276808,69279036.61148736
6-8,2050,MISC,MISS,17,1432.2313664952487,0.9118546781113521,0.95,1039.0000000901694,987.0500000856608,69279036.61555687
6-16,2030,MISC,PJMW,18,636.7767278564246,0.8808216794997143,0.95,14538.294150271717,13811.37944275813,747171177.4562124
6-16,2040,MISC,PJMW,18,636.7767278564246,0.8808216794997143,0.95,23619.48267584712,22438.508542054762,1213883589.0515718
6-16,2050,MISC,PJMW,18,636.7767278564246,0.8808216794997143,0.95,24365.187770852324,23146.928382309707,1252207848.2879777
6-22,2030,MISC,SRCE,19,807.5788459671032,0.8994314050331473,0.95,3745.0000010204394,3557.750000969417,218469302.5932
6-22,2040,MISC,SRCE,19,807.5788459671032,0.8994314050331473,0.95,3745.0000010393055,3557.75000098734,218469302.5943006
6-22,2050,MISC,SRCE,19,807.5788459671032,0.8994314050331473,0.95,3745.0000010929775,3557.7500010383283,218469302.5974316
19-18,2030,SPPN,SPPC,20,261.19343417595013,0.9805410901794434,0.95,3691.5597923983973,3506.9818027784772,58690983.07206408
19-18,2040,SPPN,SPPC,20,261.19343417595013,0.9805410901794434,0.95,3853.699592592872,3661.014612963228,61268794.29650022
19-18,2050,SPPN,SPPC,20,261.19343417595013,0.9805410901794434,0.95,3853.6995989048464,3661.014618959604,61268794.39685238
19-20,2030,SPPN,SPPS,21,679.4249275747745,0.9612727791748047,0.95,5007.070688952599,4756.717154504969,163811420.9160028
19-20,2040,SPPN,SPPS,21,679.4249275747745,0.9612727791748047,0.95,5007.0706898851495,4756.717155390892,163811420.94651213
19-20,2050,SPPN,SPPS,21,679.4249275747745,0.9612727791748047,0.95,5007.070691498993,4756.717156924044,163811420.9993107
18-20,2030,SPPC,SPPS,22,455.0277413171593,0.9661004356079101,0.95,3372.0000002525485,3203.4000002399207,91157505.61287084
18-20,2040,SPPC,SPPS,22,455.0277413171593,0.9661004356079101,0.95,3372.0000003759415,3203.400000357144,91157505.61620662
18-20,2050,SPPC,SPPS,22,455.0277413171593,0.9661004356079101,0.95,3372.0000010547824,3203.400001002043,91157505.63455817
18-8,2030,SPPC,MISS,23,1264.309793619994,0.9279343405761719,0.95,9455.297905433423,8982.533010161751,472420497.5927734
18-8,2040,SPPC,MISS,23,1264.309793619994,0.9279343405761719,0.95,9455.297905462447,8982.533010189323,472420497.5942235
18-8,2050,SPPC,MISS,23,1264.309793619994,0.9279343405761719,0.95,9455.297905534313,8982.533010257597,472420497.5978142
20-8,2030,SPPS,MISS,24,1083.4402589451677,0.9382468606952876,0.95,18666.999998878975,17733.649998935027,833265804.0949024
20-8,2040,SPPS,MISS,24,1083.4402589451677,0.9382468606952876,0.95,35636.99996014913,33855.14996214167,1590780169.7705562
20-8,2050,SPPS,MISS,24,1083.4402589451677,0.9382468606952876,0.95,42074.68991715727,39970.955421299404,1878148622.0586698
20-24,2030,SPPS,SRSG,25,1530.6511537017682,0.8724003059946697,0.95,5886.662578318325,5592.3294494024085,371998482.74793327
20-24,2040,SPPS,SRSG,25,1530.6511537017682,0.8724003059946697,0.95,5886.662578794984,5592.329449855235,371998482.77805495
20-24,2050,SPPS,SRSG,25,1530.6511537017682,0.8724003059946697,0.95,5886.66257953525,5592.329450558487,371998482.82483494
8-23,2030,MISS,SRSE,26,825.7437764420143,0.9483456161651612,0.95,10890.99998999469,10346.449990494955,615382431.0136338
8-23,2040,MISS,SRSE,26,825.7437764420143,0.9483456161651612,0.95,20270.988473945967,19257.439050248668,1145387033.1104739
8-23,2050,MISS,SRSE,26,825.7437764420143,0.9483456161651612,0.95,23901.483953772025,22706.409756083423,1350523672.1896975
8-22,2030,MISS,SRCE,27,910.5740119711644,0.943088938652119,0.95,4092.0000006227697,3887.400000591631,219413147.18290886
8-22,2040,MISS,SRCE,27,910.5740119711644,0.943088938652119,0.95,4092.0000006613204,3887.400000628254,219413147.18497595
8-22,2050,MISS,SRCE,27,910.5740119711644,0.943088938652119,0.95,4092.0000008257766,3887.4000007844875,219413147.1937941
23-21,2030,SRSE,SRCA,28,750.9564568673487,0.8963313736775718,0.95,1400.0000002061772,1330.0000001958683,96035395.19325857
23-21,2040,SRSE,SRCA,28,750.9564568673487,0.8963313736775718,0.95,1597.4583627697396,1517.5854446312526,109580389.39341055
23-21,2050,SRSE,SRCA,28,750.9564568673487,0.8963313736775718,0.95,1860.7288540409822,1767.692411338933,127639879.1564346
23-22,2030,SRSE,SRCE,29,808.9930595294763,0.9397319224320263,0.95,3196.000000705239,3036.200000669977,197589437.25128934
23-22,2040,SRSE,SRCE,29,808.9930595294763,0.9397319224320263,0.95,3196.0000007432895,3036.200000706125,197589437.25364175
23-22,2050,SRSE,SRCE,29,808.9930595294763,0.9397319224320263,0.95,3196.000001987021,3036.2000018876697,197589437.33053416
21-14,2030,SRCA,PJMD,30,525.2547915890101,0.8886073669284953,0.95,1000.0000000493097,950.0000000468442,50825943.50798156
21-14,2040,SRCA,PJMD,30,525.2547915890101,0.8886073669284953,0.95,1181.7917513816221,1122.702163812541,60065680.7909591
21-14,2050,SRCA,PJMD,30,525.2547915890101,0.8886073669284953,0.95,1181.791751791872,1122.7021642022783,60065680.811810434
21-16,2030,SRCA,PJMW,31,900.2912298442393,0.8579852671144543,0.95,1219.0000000690175,1158.0500000655666,91431908.9369827
21-16,2040,SRCA,PJMW,31,900.2912298442393,0.8579852671144543,0.95,1219.0000001073988,1158.050000102029,91431908.93986152
21-16,2050,SRCA,PJMW,31,900.2912298442393,0.8579852671144543,0.95,1219.0000001624974,1158.0500001543724,91431908.94399422
21-22,2030,SRCA,SRCE,32,1047.313910703395,0.8844974272974392,0.95,216.000000200065,205.20000019006173,17442329.458193976
21-22,2040,SRCA,SRCE,32,1047.313910703395,0.8844974272974392,0.95,1224.924066601379,1163.6778632713101,98914486.62566051
21-22,2050,SRCA,SRCE,32,1047.313910703395,0.8844974272974392,0.95,1731.780607320168,1645.1915769541595,139843925.3435729
14-16,2030,PJMD,PJMW,33,493.7545177764829,0.9012002265648081,0.95,6930.000000720003,6583.500000684003,370739627.6777659
14-16,2040,PJMD,PJMW,33,493.7545177764829,0.9012002265648081,0.95,6930.000000740687,6583.500000703652,370739627.6788724
14-16,2050,PJMD,PJMW,33,493.7545177764829,0.9012002265648081,0.95,6930.000000810636,6583.500000770104,370739627.68261456
14-15,2030,PJMD,PJME,34,139.26433395480618,0.9518681721217893,0.95,4172.660625731089,3964.027594444534,106549460.43819673
14-15,2040,PJMD,PJME,34,139.26433395480618,0.9518681721217893,0.95,11055.213499035275,10502.452824083512,282296390.4822463
14-15,2050,PJMD,PJME,34,139.26433395480618,0.9518681721217893,0.95,16235.75256024269,15423.964932230556,414582164.77857786
16-15,2030,PJMW,PJME,35,482.9870637110516,0.9154459895476824,0.95,9373.905036372526,8905.2097845539,504729698.9923143
16-15,2040,PJMW,PJME,35,482.9870637110516,0.9154459895476824,0.95,16236.304874610849,15424.489630880305,874229602.3174803
16-15,2050,PJMW,PJME,35,482.9870637110516,0.9154459895476824,0.95,17906.285052926472,17010.97080028015,964148221.0205511
16-22,2030,PJMW,SRCE,36,542.940224506259,0.8899235724886801,0.95,3333.0000305806648,3166.3500290516313,177127692.47481
16-22,2040,PJMW,SRCE,36,542.940224506259,0.8899235724886801,0.95,5936.905649341717,5640.060366874632,315508667.4047696
16-22,2050,PJMW,SRCE,36,542.940224506259,0.8899235724886801,0.95,6306.948618330501,5991.601187413976,335174090.930761
15-12,2030,PJME,NYUP,37,316.61636032760543,0.9174623308644391,0.95,4878.066165787155,4634.162857497797,226291752.2618244
15-12,2040,PJME,NYUP,37,316.61636032760543,0.9174623308644391,0.95,4878.066165819608,4634.162857528627,226291752.26332986
15-12,2050,PJME,NYUP,37,316.61636032760543,0.9174623308644391,0.95,4878.066165881129,4634.162857587072,226291752.2661838
15-11,2030,PJME,NYCW,38,81.02077938846139,0.9720055805683624,0.95,5715.445868031633,5429.673574630051,348045673.51875865
15-11,2040,PJME,NYCW,38,81.02077938846139,0.9720055805683624,0.95,11596.213496640543,11016.402821808515,706158719.7037975
15-11,2050,PJME,NYCW,38,81.02077938846139,0.9720055805683624,0.95,13511.332666105835,12835.766032800542,822781106.9323181
12-11,2030,NYUP,NYCW,39,319.03239545042265,0.9166373349747516,0.95,6731.866236625716,6395.27292479443,640148402.5059977
12-11,2040,NYUP,NYCW,39,319.03239545042265,0.9166373349747516,0.95,6731.866236664558,6395.27292483133,640148402.5096912
12-11,2050,NYUP,NYCW,39,319.03239545042265,0.9166373349747516,0.95,6731.866236781313,6395.272924942247,640148402.5207938
12-5,2030,NYUP,ISNE,40,422.4133412443228,0.8808793230583774,0.95,4943.281118725457,4696.117062789184,308075901.8436791
12-5,2040,NYUP,ISNE,40,422.4133412443228,0.8808793230583774,0.95,6001.958962117986,5701.861014012086,374054980.0169972
12-5,2050,NYUP,ISNE,40,422.4133412443228,0.8808793230583774,0.95,6001.958963083259,5701.861014929095,374054980.0771551
11-5,2030,NYCW,ISNE,41,208.76319678780865,0.9278510176048604,0.95,2206.0666915628526,2095.76335698471,277140508.2578002
11-5,2040,NYCW,ISNE,41,208.76319678780865,0.9278510176048604,0.95,2206.066691590523,2095.763357010997,277140508.2612764
11-5,2050,NYCW,ISNE,41,208.76319678780865,0.9278510176048604,0.95,2206.066691618782,2095.763357037843,277140508.2648265
17-1,2030,RMRG,BASN,42,1478.968739910536,0.9042512408779786,0.95,3750.00000050585,3562.5000004805574,313532567.76701987
17-1,2040,RMRG,BASN,42,1478.968739910536,0.9042512408779786,0.95,3750.000000541992,3562.5000005148922,313532567.77004164
17-1,2050,RMRG,BASN,42,1478.968739910536,0.9042512408779786,0.95,3750.0000006118103,3562.5000005812194,313532567.7758791
17-10,2030,RMRG,NWPP,43,9335.734366692814,0.8681197287750245,0.95,5841.743187946746,5549.656028549408,569067012.3921299
17-10,2040,RMRG,NWPP,43,9335.734366692814,0.8681197287750245,0.95,6521.572745883089,6195.494108588934,635291863.9516647
17-10,2050,RMRG,NWPP,43,9335.734366692814,0.8681197287750245,0.95,10784.4238963219,10245.202701505805,1050552838.3570124
17-24,2030,RMRG,SRSG,44,1451.9389962866967,0.87688689205424,0.95,3780.700029209237,3591.665027748775,240232858.7774144
17-24,2040,RMRG,SRSG,44,1451.9389962866967,0.87688689205424,0.95,9037.140003626073,8585.283003444769,574237035.8583857
17-24,2050,RMRG,SRSG,44,1451.9389962866967,0.87688689205424,0.95,10996.323005202128,10446.506854942021,698727243.9416685
1-10,2030,BASN,NWPP,45,2143.6820330805017,0.8618757136715577,0.95,3350.0000006891946,3182.500000654735,409147865.34042746
1-10,2040,BASN,NWPP,45,2143.6820330805017,0.8618757136715577,0.95,3350.0000006974765,3182.5000006626024,409147865.34143895
1-10,2050,BASN,NWPP,45,2143.6820330805017,0.8618757136715577,0.95,3350.000000720986,3182.5000006849364,409147865.3443103
1-2,2030,BASN,CANO,46,1613.3847128003597,0.8766048605148281,0.95,100.0000000836199,95.00000007943889,9960886.271402147
1-2,2040,BASN,CANO,46,1613.3847128003597,0.8766048605148281,0.95,100.00000010809455,95.00000010268982,9960886.27384004
1-2,2050,BASN,CANO,46,1613.3847128003597,0.8766048605148281,0.95,100.00000420265906,95.0000039925261,9960886.681694953
1-3,2030,BASN,CASO,47,1052.8154002870249,0.9106395181356858,0.95,5920.000000611293,5624.000000580729,457328251.513541
1-3,2040,BASN,CASO,47,1052.8154002870249,0.9106395181356858,0.95,5920.000000624504,5624.000000593278,457328251.5145615
1-3,2050,BASN,CASO,47,1052.8154002870249,0.9106395181356858,0.95,5920.000000683971,5624.000000649772,457328251.51915544
1-24,2030,BASN,SRSG,48,1196.8856954277987,0.8729281968055096,0.95,5385.0000002203515,5115.750000209334,475499122.85125613
1-24,2040,BASN,SRSG,48,1196.8856954277987,0.8729281968055096,0.95,5385.0000002257,5115.750000214415,475499122.85172844
1-24,2050,BASN,SRSG,48,1196.8856954277987,0.8729281968055096,0.95,5385.000000239579,5115.7500002276,475499122.852954
10-2,2030,NWPP,CANO,49,1302.6110658309303,0.901279622215585,0.95,3675.000000764732,3491.250000726495,307697768.7671797
10-2,2040,NWPP,CANO,49,1302.6110658309303,0.901279622215585,0.95,4212.5439026121985,4001.916707481588,352704859.7000916
10-2,2050,NWPP,CANO,49,1302.6110658309303,0.901279622215585,0.95,5938.339969032474,5641.42297058085,497201077.0808245
10-3,2030,NWPP,CASO,50,1838.7215148883072,0.8790706842859054,0.95,2858.000026205528,2715.1000248952514,278053678.4167131
10-3,2040,NWPP,CASO,50,1838.7215148883072,0.8790706842859054,0.95,2858.0000265388508,2715.100025211908,278053678.449142
10-3,2050,NWPP,CASO,50,1838.7215148883072,0.8790706842859054,0.95,3639.276558972833,3457.312731024191,354063759.5240331
2-3,2030,CANO,CASO,51,678.496525078502,0.9297057119885508,0.95,3675.000000698123,3491.2500006632167,221933289.95439366
2-3,2040,CANO,CASO,51,678.496525078502,0.9297057119885508,0.95,3675.0000007313097,3491.250000694744,221933289.9563978
2-3,2050,CANO,CASO,51,678.496525078502,0.9297057119885508,0.95,3675.0000010070785,3491.2500009567243,221933289.97305146
3-24,2030,CASO,SRSG,52,670.4280089248628,0.9097977063908045,0.95,8471.50707124989,8047.931717687395,455714371.42811847
3-24,2040,CASO,SRSG,52,670.4280089248628,0.9097977063908045,0.95,12394.886833456098,11775.142491783292,666767791.6956187
3-24,2050,CASO,SRSG,52,670.4280089248628,0.9097977063908045,0.95,14274.00681845379,13560.3064775311,767852755.1618528
10-19,2030,NWPP,SPPN,53,2877.9361274282305,0.8314707744293214,0.95,0.0006597232681559734,0.0006267371047481747,74.2299829556096
10-19,2040,NWPP,SPPN,53,2877.9361274282305,0.8314707744293214,0.95,0.0006599250814711924,0.0006269288273976327,74.2526903538052
10-19,2050,NWPP,SPPN,53,2877.9361274282305,0.8314707744293214,0.95,0.0007019245415389026,0.0006668283144619575,78.97833723554268
10-9,2030,NWPP,MISW,54,14040.700523946523,0.7758650777462648,0.95,200.00000049528876,190.0000004705243,31143947.620388094
10-9,2040,NWPP,MISW,54,14040.700523946523,0.7758650777462648,0.95,200.00000050635492,190.00000048103718,31143947.622111313
10-9,2050,NWPP,MISW,54,14040.700523946523,0.7758650777462648,0.95,200.0000005310053,190.00000050445502,31143947.625949863
17-19,2030,RMRG,SPPN,55,780.5713741841813,0.9555074295654297,0.95,10409.99999344257,9889.499993770442,357750079.67231935
17-19,2040,RMRG,SPPN,55,780.5713741841813,0.9555074295654297,0.95,10409.999993492316,9889.4999938177,357750079.67402893
17-19,2050,RMRG,SPPN,55,780.5713741841813,0.9555074295654297,0.95,10409.99999361802,9889.499993937117,357750079.67834884
17-18,2030,RMRG,SPPC,56,936.6269837220768,0.946612263671875,0.95,10209.999999736758,9699.49999974992,393241070.13892305
17-18,2040,RMRG,SPPC,56,936.6269837220768,0.946612263671875,0.95,10414.591077243533,9893.861523381356,401120954.0039293
17-18,2050,RMRG,SPPC,56,936.6269837220768,0.946612263671875,0.95,11875.109953031439,11281.354455379866,457373256.2260391
24-25,2030,SRSG,TRE,57,1692.23667175099,0.8544432871777949,0.95,99.35123940170737,94.383677431622,7649288.103281067
24-25,2040,SRSG,TRE,57,1692.23667175099,0.8544432871777949,0.95,9105.347871997754,8650.080478397866,701042378.2625811
24-25,2050,SRSG,TRE,57,1692.23667175099,0.8544432871777949,0.95,11016.402504640664,10465.58237940863,848179017.4653363
