generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
BASN_conventional_steam_coal_2,BASN_conventional_steam_coal_2,Conventional Steam Coal,BASN,Coal,2050,8.869904410917792,16666.55038811453,8866.505463547528,677.2,0.0,44402864.27239999,5007.892843592877,0.0014993028438646363,,
BASN_distributed_generation_1,BASN_distributed_generation_1,distributed_generation,BASN,Solar,2030,3224.316757148393,0.0,0.0,1642.0,0.0,0.0,0.0,0.2247770267227211,,
BASN_distributed_generation_1,BASN_distributed_generation_1,distributed_generation,BASN,Solar,2040,3018.6479765255044,0.0,0.0,1642.0,0.0,0.0,0.0,0.21043922418033492,,
BASN_distributed_generation_1,BASN_distributed_generation_1,distributed_generation,BASN,Solar,2050,2531.8879742155723,0.0,0.0,1642.0,0.0,0.0,0.0,0.176505689019994,,
BASN_geothermal_1,BASN_geothermal_1,Geothermal,BASN,Heat,2030,3243.851602315085,0.0,0.0,836.4999999999999,0.0,174912986.5,53.92138973779423,0.4438972019396466,,
BASN_geothermal_1,BASN_geothermal_1,Geothermal,BASN,Heat,2040,2099.297050725718,0.0,0.0,578.8000000000001,0.0,121027658.8,57.65151661512661,0.41517648510609717,,
BASN_geothermal_1,BASN_geothermal_1,Geothermal,BASN,Heat,2050,443.3792284212672,0.0,0.0,140.8,0.0,29441420.8,66.40234569587655,0.3604624773186345,,
BASN_hydrogen_ccavgcf_moderate_0,BASN_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,BASN,Hydrogen,2030,6.686234224077792e-05,0.13372468448155586,0.0,1.9351769247194885e-05,1.125358984434271,0.5418495389214568,26.93494046846197,0.39550163575559727,,
BASN_hydrogen_ccavgcf_moderate_0,BASN_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,BASN,Hydrogen,2040,0.0003524836143458539,0.7049672286917079,0.0,0.00011837584759550811,6.628865806447496,3.3145237326742265,30.209508568433346,0.34084992756226823,,
BASN_hydrogen_ccavgcf_moderate_0,BASN_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,BASN,Hydrogen,2050,0.0057455365399974,11.4910730799948,0.0,0.0024542782255198483,131.23540866971308,68.71979031455575,36.801832273154304,0.26797493318369175,,
BASN_hydrogen_ctavgcf_moderate_0,BASN_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,BASN,Hydrogen,2030,7.290908518721488e-06,0.03645454259360744,0.0,1.100260286632873e-05,0.5233172264519945,0.23105466019290333,108.4674738693858,0.07585314395364492,,
BASN_hydrogen_ctavgcf_moderate_0,BASN_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,BASN,Hydrogen,2040,1.2319303330578495e-05,0.061596516652892466,0.0,1.6040310742700433e-05,0.7486277975249246,0.33684652559670913,93.11166459610679,0.0879145476617751,,
BASN_hydrogen_ctavgcf_moderate_0,BASN_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,BASN,Hydrogen,2050,2.5660726896019462e-05,0.12830363448009732,0.0,3.2238517328051123e-05,1.4371154558387724,0.6770088638890736,87.38754608529008,0.09111319355487758,,
BASN_landbasedwind_class3_moderate_0,BASN_landbasedwind_class3_moderate_0,LandbasedWind_Class3_Moderate,BASN,Wind,2030,17897.074757133327,0.0,0.0,5035.161999614313,539953914.4887065,203254384.43843096,41.526803067686416,0.4068702903541842,,
BASN_landbasedwind_class3_moderate_0,BASN_landbasedwind_class3_moderate_0,LandbasedWind_Class3_Moderate,BASN,Wind,2040,16392.659698869244,0.0,0.0,5035.161999779655,539953914.5051079,203254384.44458857,45.33787149872711,0.37266907031714086,,
BASN_landbasedwind_class3_moderate_0,BASN_landbasedwind_class3_moderate_0,LandbasedWind_Class3_Moderate,BASN,Wind,2050,16112.816335946209,0.0,0.0,5035.161999973353,539953914.5253543,203254384.45113134,46.125288309682794,0.3663071395480211,,
BASN_landbasedwind_class3_moderate_1,BASN_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,BASN,Wind,2030,17184.575125152936,0.0,0.0,5509.417999132714,524543421.29383487,222398676.37099025,43.46584609889664,0.3570429401555318,,
BASN_landbasedwind_class3_moderate_1,BASN_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,BASN,Wind,2040,14675.503787619875,0.0,0.0,5509.417999618002,524543421.3355129,222398676.38908923,50.89720315800782,0.30491210762985177,,
BASN_landbasedwind_class3_moderate_1,BASN_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,BASN,Wind,2050,14449.671083764219,0.0,0.0,5509.417999612576,524543421.34147847,222398676.38858148,51.69267130027139,0.30021999438477687,,
BASN_landbasedwind_class3_moderate_10,BASN_landbasedwind_class3_moderate_10,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.00016392133017887104,0.0,0.0,6.944681061897411e-05,7.884685531740174,2.803359404256128,65.20228285320466,0.27019078861304163,,
BASN_landbasedwind_class3_moderate_10,BASN_landbasedwind_class3_moderate_10,LandbasedWind_Class3_Moderate,BASN,Wind,2040,10478.814286852112,0.0,0.0,4049.159640587869,402291165.6911498,151207768.66846207,52.820759983702864,0.29623380623786133,,
BASN_landbasedwind_class3_moderate_10,BASN_landbasedwind_class3_moderate_10,LandbasedWind_Class3_Moderate,BASN,Wind,2050,14950.946027175789,0.0,0.0,5844.891965793317,570036273.0166916,213020466.76659364,52.375062979958024,0.2928057224123227,,
BASN_landbasedwind_class3_moderate_11,BASN_landbasedwind_class3_moderate_11,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.0011615531219798495,0.0,0.0,0.0004163367077452421,53.54165457422061,16.806263881552187,60.56366869891052,0.31936090289366825,,
BASN_landbasedwind_class3_moderate_11,BASN_landbasedwind_class3_moderate_11,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.0009731639814925747,0.0,0.0,0.0004171819044630173,53.63936937991263,16.83781391207341,72.42066561474336,0.2670225499038376,,
BASN_landbasedwind_class3_moderate_11,BASN_landbasedwind_class3_moderate_11,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.0032820318134692567,0.0,0.0,0.0014132550259881745,161.69994397010123,51.124557045880564,64.84534980513082,0.26583344685140886,,
BASN_landbasedwind_class3_moderate_12,BASN_landbasedwind_class3_moderate_12,LandbasedWind_Class3_Moderate,BASN,Wind,2030,8.827832490899783e-05,0.0,0.0,4.405092547022525e-05,4.407754150845551,1.7782037084565827,70.0733488733385,0.22939630669908792,,
BASN_landbasedwind_class3_moderate_12,BASN_landbasedwind_class3_moderate_12,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.00018283184811029518,0.0,0.0,0.00010370957361870034,9.532142243461053,4.006014289747547,74.04703651544105,0.2017996344182797,,
BASN_landbasedwind_class3_moderate_12,BASN_landbasedwind_class3_moderate_12,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.0004673714212652535,0.0,0.0,0.00026907326175732213,22.753820792445183,9.698030560518465,69.43482180641467,0.19882865925817697,,
BASN_landbasedwind_class3_moderate_13,BASN_landbasedwind_class3_moderate_13,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.00014881523193559476,0.0,0.0,5.581846114672589e-05,7.672620753561386,2.253223821109884,66.69911705655939,0.3051805847990029,,
BASN_landbasedwind_class3_moderate_13,BASN_landbasedwind_class3_moderate_13,LandbasedWind_Class3_Moderate,BASN,Wind,2040,3863.70104984742,0.0,0.0,1237.4099995351357,152537828.51608244,46208601.78142518,51.439391333176836,0.35741869872503446,,
BASN_landbasedwind_class3_moderate_13,BASN_landbasedwind_class3_moderate_13,LandbasedWind_Class3_Moderate,BASN,Wind,2050,3820.3233159614815,0.0,0.0,1237.4099995698439,152537828.52226368,46208601.78256427,52.023458191210274,0.3534059624813582,,
BASN_landbasedwind_class3_moderate_14,BASN_landbasedwind_class3_moderate_14,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.0001249430676126434,0.0,0.0,5.517122032615168e-05,6.285758073615706,2.227096650905765,68.1338699871975,0.25923100827437234,,
BASN_landbasedwind_class3_moderate_14,BASN_landbasedwind_class3_moderate_14,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.0008173614223145583,0.0,0.0,0.00038537021110598914,39.223267755407925,14.557699437474762,65.79826955936916,0.24278584897489858,,
BASN_landbasedwind_class3_moderate_14,BASN_landbasedwind_class3_moderate_14,LandbasedWind_Class3_Moderate,BASN,Wind,2050,3619.8803503824283,0.0,0.0,1489.7791632248402,139753780.8020134,51281179.64888394,52.7738328231526,0.278137594785849,,
BASN_landbasedwind_class3_moderate_15,BASN_landbasedwind_class3_moderate_15,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.00029908768338510395,0.0,0.0,0.00011726184704996253,14.94749294175475,4.733508979865838,65.80345167968491,0.291963911152865,,
BASN_landbasedwind_class3_moderate_15,BASN_landbasedwind_class3_moderate_15,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.0004466536779621294,0.0,0.0,0.00020179755365993854,24.525553504076704,7.890312360924019,72.5749444466663,0.2533625328943564,,
BASN_landbasedwind_class3_moderate_15,BASN_landbasedwind_class3_moderate_15,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.001424738461706238,0.0,0.0,0.000648659400617713,72.499136616952,23.272126453508832,67.22024121940746,0.251423464643112,,
BASN_landbasedwind_class3_moderate_16,BASN_landbasedwind_class3_moderate_16,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.00010986503391449917,0.0,0.0,4.7989458558108806e-05,5.987629361901386,1.9371904736151782,72.13232047681284,0.26206017018920935,,
BASN_landbasedwind_class3_moderate_16,BASN_landbasedwind_class3_moderate_16,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.00021838879556047413,0.0,0.0,0.00010761176806828439,12.582841144440007,4.16365138017066,76.68201329483219,0.23230468088460066,,
BASN_landbasedwind_class3_moderate_16,BASN_landbasedwind_class3_moderate_16,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.0005277279208082155,0.0,0.0,0.0002640831967919063,28.95980282096482,9.54961685458828,72.97210959877947,0.22874766958774814,,
BASN_landbasedwind_class3_moderate_17,BASN_landbasedwind_class3_moderate_17,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.0001576448473489232,0.0,0.0,5.9311399661247024e-05,8.057777999657864,2.3942232701255586,66.30093812485661,0.3042488757382886,,
BASN_landbasedwind_class3_moderate_17,BASN_landbasedwind_class3_moderate_17,LandbasedWind_Class3_Moderate,BASN,Wind,2040,4639.646099653899,0.0,0.0,1457.6619997229368,177355191.45254347,54433472.23499968,49.95826377896232,0.364347167358225,,
BASN_landbasedwind_class3_moderate_17,BASN_landbasedwind_class3_moderate_17,LandbasedWind_Class3_Moderate,BASN,Wind,2050,4591.225461757286,0.0,0.0,1457.6619997275704,177355191.4574339,54433472.235032834,50.48514075885741,0.3605447389217237,,
BASN_landbasedwind_class3_moderate_18,BASN_landbasedwind_class3_moderate_18,LandbasedWind_Class3_Moderate,BASN,Wind,2030,7.519755981926826e-05,0.0,0.0,3.910912056067945e-05,3.821845981322405,1.5787178696729474,71.81833910535403,0.22009646752311432,,
BASN_landbasedwind_class3_moderate_18,BASN_landbasedwind_class3_moderate_18,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.00012613186438190945,0.0,0.0,7.65007429917395e-05,6.948396425395705,2.9750116790383583,78.67487056551694,0.18873243218954108,,
BASN_landbasedwind_class3_moderate_18,BASN_landbasedwind_class3_moderate_18,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.0003015789927747546,0.0,0.0,0.0001849071030137088,15.363669638081582,6.706426254051641,73.18180782113392,0.18669593697561018,,
BASN_landbasedwind_class3_moderate_19,BASN_landbasedwind_class3_moderate_19,LandbasedWind_Class3_Moderate,BASN,Wind,2030,7.150805753197728e-05,0.0,0.0,3.536718657240667e-05,3.8822039870976757,1.42766722036834,74.25556490737459,0.23144182332122287,,
BASN_landbasedwind_class3_moderate_19,BASN_landbasedwind_class3_moderate_19,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.00018312792094922207,0.0,0.0,9.847931508725193e-05,9.916039965966561,3.7844433227359717,74.81373248649189,0.21286140287459207,,
BASN_landbasedwind_class3_moderate_19,BASN_landbasedwind_class3_moderate_19,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.0004505991664243667,0.0,0.0,0.00024590227180421514,23.133837167728913,8.858923569878346,71.0004880645452,0.20975639847801514,,
BASN_landbasedwind_class3_moderate_2,BASN_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,BASN,Wind,2030,4886.48608341851,0.0,0.0,1229.9849999661492,144619778.2108287,49650804.493633546,39.75670438593648,0.4547620606976669,,
BASN_landbasedwind_class3_moderate_2,BASN_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,BASN,Wind,2040,4768.255729984254,0.0,0.0,1229.984999992049,144619778.21472442,49650804.49458066,40.742483983749466,0.4437589230047376,,
BASN_landbasedwind_class3_moderate_2,BASN_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,BASN,Wind,2050,4700.624172678224,0.0,0.0,1229.9849998907807,144619778.2164745,49650804.4905095,41.328677973482094,0.4374647750900632,,
BASN_landbasedwind_class3_moderate_20,BASN_landbasedwind_class3_moderate_20,LandbasedWind_Class3_Moderate,BASN,Wind,2030,5.8595797589084585e-05,0.0,0.0,3.160461084770577e-05,3.248081164351397,1.2757833260893388,77.20458934897161,0.2122283500021909,,
BASN_landbasedwind_class3_moderate_20,BASN_landbasedwind_class3_moderate_20,LandbasedWind_Class3_Moderate,BASN,Wind,2040,9.709505961712235e-05,0.0,0.0,6.0526587169474754e-05,5.8112433817596045,2.355795804729396,84.11384903304364,0.18362775335058007,,
BASN_landbasedwind_class3_moderate_20,BASN_landbasedwind_class3_moderate_20,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.0002192113768016196,0.0,0.0,0.00013855631921299967,12.263447177675623,5.041604382132597,78.94230587981218,0.18110236706391597,,
BASN_landbasedwind_class3_moderate_21,BASN_landbasedwind_class3_moderate_21,LandbasedWind_Class3_Moderate,BASN,Wind,2030,9.095382878143468e-05,0.0,0.0,4.2174807249771606e-05,5.013513702135643,1.7024704442515304,73.83948797280348,0.24686257457081168,,
BASN_landbasedwind_class3_moderate_21,BASN_landbasedwind_class3_moderate_21,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.00018358093950402766,0.0,0.0,9.519892175219214e-05,10.567161241494926,3.6825323821709923,77.62076859484254,0.22074096319971662,,
BASN_landbasedwind_class3_moderate_21,BASN_landbasedwind_class3_moderate_21,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.0004373989682792545,0.0,0.0,0.00022962171538728083,23.844202691041158,8.309542076361504,73.51124968103335,0.21804803232278494,,
BASN_landbasedwind_class3_moderate_22,BASN_landbasedwind_class3_moderate_22,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.00011140083847032466,0.0,0.0,4.658973947260039e-05,6.401498751036843,1.88068801329046,74.3458207142089,0.27370677803590027,,
BASN_landbasedwind_class3_moderate_22,BASN_landbasedwind_class3_moderate_22,LandbasedWind_Class3_Moderate,BASN,Wind,2040,9.575422997377439e-05,0.0,0.0,4.900683731928819e-05,6.700142912522202,1.9709413222395482,90.55562597220641,0.22366017830892465,,
BASN_landbasedwind_class3_moderate_22,BASN_landbasedwind_class3_moderate_22,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.00018856664830500526,0.0,0.0,9.824233229850227e-05,12.477492912592457,3.6656427766416457,85.60970794327687,0.21971190629502946,,
BASN_landbasedwind_class3_moderate_23,BASN_landbasedwind_class3_moderate_23,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.00022151875710081247,0.0,0.0,8.573225657021729e-05,11.026752905508,3.460754000969961,65.40081343939983,0.2957696624154068,,
BASN_landbasedwind_class3_moderate_23,BASN_landbasedwind_class3_moderate_23,LandbasedWind_Class3_Moderate,BASN,Wind,2040,2748.6080400362425,0.0,0.0,920.0249997170413,105283727.31963888,34356493.82367614,50.80397754402034,0.3419798824050499,,
BASN_landbasedwind_class3_moderate_23,BASN_landbasedwind_class3_moderate_23,LandbasedWind_Class3_Moderate,BASN,Wind,2050,2719.4949076642442,0.0,0.0,920.0249997201366,105283727.32379013,34356493.82365697,51.34785167418576,0.3383576469159853,,
BASN_landbasedwind_class3_moderate_3,BASN_landbasedwind_class3_moderate_3,LandbasedWind_Class3_Moderate,BASN,Wind,2030,16141.045655611837,0.0,0.0,4920.749998876698,506940167.90150106,198635915.20465565,43.7131582525972,0.37548080434075365,,
BASN_landbasedwind_class3_moderate_3,BASN_landbasedwind_class3_moderate_3,LandbasedWind_Class3_Moderate,BASN,Wind,2040,14150.23446008331,0.0,0.0,4920.749999559372,506940167.9660171,198635915.23012957,49.86320793387,0.32916959218797404,,
BASN_landbasedwind_class3_moderate_3,BASN_landbasedwind_class3_moderate_3,LandbasedWind_Class3_Moderate,BASN,Wind,2050,13912.91960518223,0.0,0.0,4920.749999531127,506940167.9703257,198635915.22886643,50.713732503448234,0.3236490593514326,,
BASN_landbasedwind_class3_moderate_4,BASN_landbasedwind_class3_moderate_4,LandbasedWind_Class3_Moderate,BASN,Wind,2030,9308.261377301355,0.0,0.0,3282.625999474392,292699402.02346665,132509763.72078277,45.680836464384484,0.3245895542805307,,
BASN_landbasedwind_class3_moderate_4,BASN_landbasedwind_class3_moderate_4,LandbasedWind_Class3_Moderate,BASN,Wind,2040,7737.143005077732,0.0,0.0,3282.625999721033,292699402.04307187,132509763.72997028,54.956870448689635,0.26980288771847044,,
BASN_landbasedwind_class3_moderate_4,BASN_landbasedwind_class3_moderate_4,LandbasedWind_Class3_Moderate,BASN,Wind,2050,7628.579819017897,0.0,0.0,3282.625999765888,292699402.0501539,132509763.73132141,55.73896791660191,0.2660171671872921,,
BASN_landbasedwind_class3_moderate_5,BASN_landbasedwind_class3_moderate_5,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.0002619655440938256,0.0,0.0,0.00011058448687862662,11.337743295885131,4.4639639818295205,60.31979256041058,0.2711673147726494,,
BASN_landbasedwind_class3_moderate_5,BASN_landbasedwind_class3_moderate_5,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.001203218274442126,0.0,0.0,0.0005763115851980725,52.4830163967926,21.855590840021424,61.78314343777835,0.23898709156825282,,
BASN_landbasedwind_class3_moderate_5,BASN_landbasedwind_class3_moderate_5,LandbasedWind_Class3_Moderate,BASN,Wind,2050,15268.67576361841,0.0,0.0,6353.186406905082,523535320.5718623,218689384.51615286,48.61094154979428,0.2751041547757917,,
BASN_landbasedwind_class3_moderate_6,BASN_landbasedwind_class3_moderate_6,LandbasedWind_Class3_Moderate,BASN,Wind,2030,10305.218918411929,0.0,0.0,3319.1232228706817,379457686.0369134,133983047.1376208,49.823369812861515,0.35540310753314663,,
BASN_landbasedwind_class3_moderate_6,BASN_landbasedwind_class3_moderate_6,LandbasedWind_Class3_Moderate,BASN,Wind,2040,16849.65902439608,0.0,0.0,6090.86299790657,657035820.3204896,237488125.55676866,53.08854882951078,0.31666470512849976,,
BASN_landbasedwind_class3_moderate_6,BASN_landbasedwind_class3_moderate_6,LandbasedWind_Class3_Moderate,BASN,Wind,2050,16565.769519095345,0.0,0.0,6090.862998041555,657035820.3369551,237488125.56127056,53.99833342285179,0.31132941695019123,,
BASN_landbasedwind_class3_moderate_7,BASN_landbasedwind_class3_moderate_7,LandbasedWind_Class3_Moderate,BASN,Wind,2030,3642.7535268214406,0.0,0.0,936.6299999487583,122591185.7130942,37808943.207931526,44.032660387261,0.44519379026724964,,
BASN_landbasedwind_class3_moderate_7,BASN_landbasedwind_class3_moderate_7,LandbasedWind_Class3_Moderate,BASN,Wind,2040,3632.5333141055085,0.0,0.0,936.6299999889212,122591185.71878868,37808943.2094179,44.15654725184654,0.4439447419107832,,
BASN_landbasedwind_class3_moderate_7,BASN_landbasedwind_class3_moderate_7,LandbasedWind_Class3_Moderate,BASN,Wind,2050,3590.274742089658,0.0,0.0,936.6299999265814,122591185.72057863,37808943.20692444,44.67628258280448,0.4387801724164964,,
BASN_landbasedwind_class3_moderate_8,BASN_landbasedwind_class3_moderate_8,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.0001570519125640875,0.0,0.0,7.174469630711849e-05,7.183413924221914,2.896118155829452,64.179620072683,0.2505767676110542,,
BASN_landbasedwind_class3_moderate_8,BASN_landbasedwind_class3_moderate_8,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.00027486409030131774,0.0,0.0,0.00014824902819156444,13.759425365168887,5.752998921434908,70.98935428492476,0.212233298820704,,
BASN_landbasedwind_class3_moderate_8,BASN_landbasedwind_class3_moderate_8,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.000889986016228721,0.0,0.0,0.0004857810815977527,40.76624199070803,17.371389837545234,65.32420821015715,0.2097152246765086,,
BASN_landbasedwind_class3_moderate_9,BASN_landbasedwind_class3_moderate_9,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.004526139357511929,0.0,0.0,0.0014621099007488415,194.46411391765886,59.02099036352848,56.00470605494812,0.35435231812387874,,
BASN_landbasedwind_class3_moderate_9,BASN_landbasedwind_class3_moderate_9,LandbasedWind_Class3_Moderate,BASN,Wind,2040,2198.072735372475,0.0,0.0,621.6409999100525,73865459.14609812,23213944.281051587,44.16569200140645,0.4047527271760783,,
BASN_landbasedwind_class3_moderate_9,BASN_landbasedwind_class3_moderate_9,LandbasedWind_Class3_Moderate,BASN,Wind,2050,2172.3739071125724,0.0,0.0,621.6409998810585,73865459.14828788,23213944.27986838,44.68816491963398,0.4000205494755746,,
BASN_natural_gas_fired_combined_cycle_1,BASN_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,BASN,Naturalgas,2030,5.855610189595617e-06,0.024195381303409084,0.002810580229065848,1216.1,0.0,16425489.357299998,2805085866.3168125,5.511759305775205e-10,,
BASN_natural_gas_fired_combined_cycle_1,BASN_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,BASN,Naturalgas,2040,26.98500315450466,111502.03303441325,12952.282322701543,771.0,0.0,10413660.303,390.03746917396325,0.004006410724753404,,
BASN_natural_gas_fired_combined_cycle_1,BASN_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,BASN,Naturalgas,2050,3.0450046676188767,12581.959286601192,1461.543654567256,609.0,0.0,8225576.036999999,2705.4664591790756,0.0005723451996793512,,
BASN_natural_gas_fired_combined_cycle_2,BASN_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,BASN,Naturalgas,2030,14476.075546472854,52620534.61142881,5710827.726766641,7113.9,0.0,77908224.4311,9.01686086284156,0.23293269933092176,,
BASN_natural_gas_fired_combined_cycle_2,BASN_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,BASN,Naturalgas,2040,10066.81320279694,36592865.99216687,3971368.881997916,7113.9,0.0,77908224.4311,11.37411493753099,0.1619838170545465,,
