2027,Alabama,37520.84382971585,full-base-50
2027,Alaska,1107.4724635354833,full-base-50
2027,Arizona,22114.72493289727,full-base-50
2027,Arkansas,37519.664496007004,full-base-50
2027,California,70731.60440474644,full-base-50
2027,Colorado,28403.07444144319,full-base-50
2027,Connecticut,9425.09732530907,full-base-50
2027,Delaware,14558.149482517963,full-base-50
2027,District of Columbia,14537.826344081,full-base-50
2027,Florida,20221.894111620553,full-base-50
2027,Georgia,54526.6422215067,full-base-50
2027,Idaho,31737.942193843894,full-base-50
2027,Illinois,72699.30441098077,full-base-50
2027,Indiana,61254.858419655284,full-base-50
2027,Iowa,70163.82580055001,full-base-50
2027,Kansas,29031.746808060998,full-base-50
2027,Kentucky,84029.94703360464,full-base-50
2027,Kentucky ,1152.7696506577977,full-base-50
2027,Louisiana,47304.412953508305,full-base-50
2027,Maine,9354.07474189812,full-base-50
2027,Maryland,40275.47766952897,full-base-50
2027,Massachusetts,9531.455978646236,full-base-50
2027,Michigan,73291.23059550539,full-base-50
2027,Minnesota,53745.49822022621,full-base-50
2027,Mississippi,44261.64564574689,full-base-50
2027,Missouri,74505.85298475777,full-base-50
2027,Montana,64758.01329407,full-base-50
2027,Nebraska,40986.69237459664,full-base-50
2027,Nevada,21386.796414356126,full-base-50
2027,New Hampshire,9354.388229936229,full-base-50
2027,New Jersey,15041.51120086434,full-base-50
2027,New Mexico,52250.67244473675,full-base-50
2027,New York,8815.892100000001,full-base-50
2027,North Carolina,48517.10907105382,full-base-50
2027,North Dakota,55574.79202205591,full-base-50
2027,Ohio,29938.984142555757,full-base-50
2027,Oklahoma,37330.66013106384,full-base-50
2027,Oregon,11830.087174014212,full-base-50
2027,Pennsylvania,45690.92226617974,full-base-50
2027,Pennsylvania ,1790.7295855996856,full-base-50
2027,Rhode Island,9344.832502201334,full-base-50
2027,South Carolina,17131.889393353737,full-base-50
2027,South Dakota,77034.9810373324,full-base-50
2027,Tennessee,51780.819368457036,full-base-50
2027,Texas,160654.54625593915,full-base-50
2027,Utah,22864.434921231612,full-base-50
2027,Vermont,9330.675622009012,full-base-50
2027,Virginia,73499.79190281371,full-base-50
2027,Washington,12440.272374937203,full-base-50
2027,West Virginia,27225.153058432392,full-base-50
2027,West Virginia ,3499.538533889341,full-base-50
2027,Wisconsin,37706.782610696144,full-base-50
2027,Wyoming,27057.052577533555,full-base-50
2028,Alabama,804.1941774174464,full-base-50
2028,Arizona,1810.9407489588125,full-base-50
2028,Arkansas,666.7776693129313,full-base-50
2028,California,5442.683610554025,full-base-50
2028,Colorado,1087.6006236401165,full-base-50
2028,Connecticut,114.930638300274,full-base-50
2028,Delaware,63.16607683781396,full-base-50
2028,District of Columbia,41.66862391238176,full-base-50
2028,Florida,943.629144693248,full-base-50
2028,Georgia,1430.9171987275292,full-base-50
2028,Idaho,856.876566996854,full-base-50
2028,Illinois,3062.4403559760704,full-base-50
2028,Indiana,2381.7885226300778,full-base-50
2028,Iowa,471.3147113244272,full-base-50
2028,Kansas,808.7082722907519,full-base-50
2028,Kentucky,1206.3552053598523,full-base-50
2028,Louisiana,886.921422618504,full-base-50
2028,Maine,43.90761428625839,full-base-50
2028,Maryland,451.8669951115832,full-base-50
2028,Massachusetts,221.28995145501077,full-base-50
2028,Michigan,702.8199037150032,full-base-50
2028,Minnesota,869.1746636926155,full-base-50
2028,Mississippi,588.308291808558,full-base-50
2028,Missouri,1952.0907200504873,full-base-50
2028,Montana,192.26809939612951,full-base-50
2028,Nebraska,1206.8356501256849,full-base-50
2028,Nevada,1606.1221763618514,full-base-50
2028,New Hampshire,44.22110426915456,full-base-50
2028,New Jersey,574.4574710453544,full-base-50
2028,New Mexico,524.512443142585,full-base-50
2028,New York,2099.5610928,full-base-50
2028,North Carolina,693.2825698615384,full-base-50
2028,North Dakota,264.8466430495007,full-base-50
2028,Ohio,3018.1773788757987,full-base-50
2028,Oklahoma,1055.2137710170086,full-base-50
2028,Oregon,729.7160939669221,full-base-50
2028,Pennsylvania,1336.5375304444624,full-base-50
2028,Rhode Island,34.66531725335768,full-base-50
2028,South Carolina,287.7056754377584,full-base-50
2028,South Dakota,366.9272554271649,full-base-50
2028,Tennessee,1797.0578330493627,full-base-50
2028,Texas,4535.102408434147,full-base-50
2028,Utah,1708.7373964665017,full-base-50
2028,Vermont,20.508349235944603,full-base-50
2028,Virginia,2304.1685984830574,full-base-50
2028,Washington,1339.9126840435454,full-base-50
2028,West Virginia,455.7425357356733,full-base-50
2028,Wisconsin,854.1133753614981,full-base-50
2028,Wyoming,108.27369014136728,full-base-50
2029,Alabama,804.1982876855388,full-base-50
2029,Arizona,1811.0380650203592,full-base-50
2029,Arkansas,672.424784197526,full-base-50
2029,California,5442.69917097961,full-base-50
2029,Colorado,1116.9907113152397,full-base-50
2029,Connecticut,114.9313512914773,full-base-50
2029,Delaware,66.61657115766442,full-base-50
2029,District of Columbia,43.944803743762186,full-base-50
2029,Florida,943.6335777659418,full-base-50
2029,Georgia,1430.9222759483591,full-base-50
2029,Idaho,856.8854401498149,full-base-50
2029,Illinois,3062.484264626079,full-base-50
2029,Indiana,2381.8655784260563,full-base-50
2029,Iowa,471.3319220988508,full-base-50
2029,Kansas,827.9099155224756,full-base-50
2029,Kentucky,1206.3678771150749,full-base-50
2029,Louisiana,888.173532846189,full-base-50
2029,Maine,43.907886674397936,full-base-50
2029,Maryland,468.9988617805522,full-base-50
2029,Massachusetts,221.29132426378567,full-base-50
2029,Michigan,702.910811924615,full-base-50
2029,Minnesota,870.8255071590199,full-base-50
2029,Mississippi,588.3296604655743,full-base-50
2029,Missouri,1968.382764244856,full-base-50
2029,Montana,192.31387006917618,full-base-50
2029,Nebraska,1255.1445256547313,full-base-50
2029,Nevada,1606.137738367577,full-base-50
2029,New Hampshire,44.22137860208101,full-base-50
2029,New Jersey,605.8376412263692,full-base-50
2029,New Mexico,525.769064659605,full-base-50
2029,New York,2189.3561855999997,full-base-50
2029,North Carolina,693.2994686692554,full-base-50
2029,North Dakota,270.93200147438233,full-base-50
2029,Ohio,3018.189957648524,full-base-50
2029,Oklahoma,1073.441291164406,full-base-50
2029,Oregon,729.7297139196342,full-base-50
2029,Pennsylvania,1371.9429390814016,full-base-50
2029,Rhode Island,34.665532305380594,full-base-50
2029,South Carolina,287.7139575217809,full-base-50
2029,South Dakota,379.73947352193585,full-base-50
2029,Tennessee,1797.0728976416895,full-base-50
2029,Texas,4539.768679026674,full-base-50
2029,Utah,1708.7539527294928,full-base-50
2029,Vermont,20.508476462877436,full-base-50
2029,Virginia,2304.3337904077844,full-base-50
2029,Washington,1339.9376931498894,full-base-50
2029,West Virginia,455.74443512098384,full-base-50
2029,Wisconsin,854.1445400268525,full-base-50
2029,Wyoming,111.19955573669347,full-base-50
2030,Alabama,306002.6962935247,full-base-50
2030,Alaska,746.9551529317173,full-base-50
2030,Arizona,76719.79467459464,full-base-50
2030,Arkansas,145674.60437962657,full-base-50
2030,California,283222.16134260956,full-base-50
2030,Colorado,42980.91154439322,full-base-50
2030,Connecticut,29699.14681950378,full-base-50
2030,Delaware,149661.528591194,full-base-50
2030,District of Columbia,149605.61622596995,full-base-50
2030,Florida,349904.26475318614,full-base-50
2030,Georgia,409771.8643468842,full-base-50
2030,Idaho,77248.04323867628,full-base-50
2030,Illinois,255589.75183211255,full-base-50
2030,Indiana,347929.32306477526,full-base-50
2030,Iowa,223119.80104116752,full-base-50
2030,Kansas,53458.69745134003,full-base-50
2030,Kentucky,472338.3061000271,full-base-50
2030,Kentucky ,195.67606050765946,full-base-50
2030,Louisiana,152532.11695133222,full-base-50
2030,Maine,29557.095924842048,full-base-50
2030,Maryland,383023.2779608417,full-base-50
2030,Massachusetts,29911.872703806544,full-base-50
2030,Michigan,427720.7047977357,full-base-50
2030,Minnesota,141233.97500551568,full-base-50
