2030,Hydroelectric Pumped Storage,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2030,Natural Gas Fired Combined Cycle,90482.8298967009,3529.4133189714553,32053.789791701525,7043.873517999961,20023.90153584306,GenX,full-base-50,2024-08-12
2030,Natural Gas Fired Combustion Turbine,1018.3874761222581,19.311299784627696,168.65112406752195,47.031137693153475,136.57162872387923,GenX,full-base-50,2024-08-12
2030,Natural Gas Internal Combustion Engine,9001.930541942527,226.6637879022414,2492.4298831250317,793.0399279229671,0.0,GenX,full-base-50,2024-08-12
2030,Natural Gas Steam Turbine,1441.5389946785074,128.02412981352725,83.18028750194206,47.24566827578234,28.792852464375326,GenX,full-base-50,2024-08-12
2030,Nuclear,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2030,Offshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2030,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2030,Petroleum Liquids,7.2672817730250365,0.4931378361681997,1.9555815414723166,0.33431428393246493,1.184367685026434,GenX,full-base-50,2024-08-12
2030,Small Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2030,Solar Photovoltaic,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2035,Batteries,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2035,Biomass,8505.458055858646,5857.603952059653,1150.293020986191,459.4829952490558,802.8126871033418,GenX,full-base-50,2024-08-12
2035,Conventional Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2035,Conventional Steam Coal,47898.131474374575,67706.57516286621,4197.016977020268,900.2904061783596,312.8393634577375,GenX,full-base-50,2024-08-12
2035,Geothermal,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2035,Hydroelectric Pumped Storage,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2035,Natural Gas Fired Combined Cycle,88077.13119799871,3435.5755705464207,31201.56445261339,6856.595584988571,19491.51905042883,GenX,full-base-50,2024-08-12
2035,Natural Gas Fired Combustion Turbine,2831.3672077777037,53.69015451560348,468.89153042010196,130.75810939458805,379.7026575326437,GenX,full-base-50,2024-08-12
2035,Natural Gas Internal Combustion Engine,11868.165837622095,298.83405694740105,3286.0252646639215,1045.5456567447195,0.0,GenX,full-base-50,2024-08-12
2035,Natural Gas Steam Turbine,1125.5025224016583,99.95670014153008,64.94421846591116,36.887742206935016,22.480438056426312,GenX,full-base-50,2024-08-12
2035,Nuclear,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2035,Offshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2035,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2035,Petroleum Liquids,11.912230971779252,0.8083313663664096,3.2055092583082216,0.5479942971456863,1.9413670558247356,GenX,full-base-50,2024-08-12
2035,Small Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2035,Solar Photovoltaic,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2040,Batteries,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2040,Biomass,6391.934367957325,4402.046282417761,864.4563815112283,345.3059352636966,603.3215344814232,GenX,full-base-50,2024-08-12
2040,Conventional Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2040,Conventional Steam Coal,26090.496350295678,36880.314488318916,2286.148806862327,490.3954044463988,170.40611020264228,GenX,full-base-50,2024-08-12
2040,Geothermal,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2040,Hydroelectric Pumped Storage,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2040,Natural Gas Fired Combined Cycle,61028.31816718039,2380.497595174437,21619.44850868556,4750.909699405319,13505.601397224631,GenX,full-base-50,2024-08-12
2040,Natural Gas Fired Combustion Turbine,3180.610309528132,60.312720477722685,526.7282998856042,146.8868430955871,426.53816989405993,GenX,full-base-50,2024-08-12
2040,Natural Gas Internal Combustion Engine,8591.204538120677,216.32192718887026,2378.7091916653085,756.85634275206,0.0,GenX,full-base-50,2024-08-12
2040,Natural Gas Steam Turbine,692.48203147743,61.49983442603529,39.95788853500123,22.695727598696724,13.83142116874005,GenX,full-base-50,2024-08-12
2040,Nuclear,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2040,Offshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2040,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2040,Petroleum Liquids,22.882053365884175,1.5527134678913623,6.157422072088057,1.0526352940262775,3.729147351104119,GenX,full-base-50,2024-08-12
2040,Small Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2040,Solar Photovoltaic,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2045,Biomass,5229.903177665201,3601.769748459288,707.3012512898064,282.5305305316173,493.63980114623513,GenX,full-base-50,2024-08-12
2045,Conventional Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2045,Conventional Steam Coal,11641.48289941262,16455.859814865442,1020.0711356071512,218.81261430078501,76.03457562650014,GenX,full-base-50,2024-08-12
2045,Geothermal,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2045,Hydroelectric Pumped Storage,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2045,Natural Gas Fired Combined Cycle,41555.55930118245,1620.9345424136552,14721.170458940918,3235.0016464057194,9196.26882430325,GenX,full-base-50,2024-08-12
2045,Natural Gas Fired Combustion Turbine,2583.0962996389408,48.9822863934175,427.77636677894964,119.2924702939,346.4080981588628,GenX,full-base-50,2024-08-12
2045,Natural Gas Internal Combustion Engine,5341.685590150093,134.5007811385499,1478.9912818273624,470.58460800850156,0.0,GenX,full-base-50,2024-08-12
2045,Natural Gas Steam Turbine,410.1398977670174,36.424823544327175,23.6660643508198,13.442115425316906,8.19200702149121,GenX,full-base-50,2024-08-12
2045,Nuclear,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2045,Offshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2045,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2045,Petroleum Liquids,18.449799778262406,1.2519528792952872,4.96472945691378,0.8487398444438844,3.0068115335352057,GenX,full-base-50,2024-08-12
2045,Small Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2045,Solar Photovoltaic,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2050,Biomass,3770.880208322397,2596.9586430207764,509.9804335194402,203.71099609995582,355.92562480545894,GenX,full-base-50,2024-08-12
2050,Conventional Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2050,Conventional Steam Coal,4035.609499667196,5704.55025084591,353.61549733498555,75.8530740928045,26.357969886890434,GenX,full-base-50,2024-08-12
2050,Geothermal,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2050,Hydroelectric Pumped Storage,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2050,Natural Gas Fired Combined Cycle,28908.034727901213,1127.599599950885,10240.750311602913,2250.4218812536383,6397.364468452938,GenX,full-base-50,2024-08-12
2050,Natural Gas Fired Combustion Turbine,1511.7817216750927,28.667349825778388,250.36019460497513,69.81705488447918,202.73864010025517,GenX,full-base-50,2024-08-12
2050,Natural Gas Internal Combustion Engine,3470.621775013432,87.3883967705877,960.9362552581164,305.7501532010937,0.0,GenX,full-base-50,2024-08-12
2050,Natural Gas Steam Turbine,179.34713357435393,15.92794977809658,10.348763500976967,5.87800622136905,3.582223981437732,GenX,full-base-50,2024-08-12
2050,Nuclear,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2050,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2050,Petroleum Liquids,12.302733490308276,0.8348297976946717,3.3105911226124776,0.5659584512728094,2.0050082601033328,GenX,full-base-50,2024-08-12
2050,Small Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2050,Solar Photovoltaic,0.0,0.0,0.0,0.0,0.0,GenX,full-base-50,2024-08-12
2020,All Other,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Batteries,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Coal Integrated Gasification Combined Cycle,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Conventional Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Conventional Steam Coal,543313.0354051593,768002.0855992011,47607.16051422218,10212.079224606023,3548.5664873038895,GenX,full-base-200,2024-08-12
